Date,KOSEF 국고채3년
2018-10-12,110335.0
2018-10-15,110340.0
2018-10-16,110405.0
2018-10-17,110410.0
2018-10-18,110585.0
2018-10-19,110620.0
2018-10-22,110640.0
2018-10-23,110640.0
2018-10-24,110620.0
2018-10-25,110710.0
2018-10-26,110770.0
2018-10-29,110945.0
2018-10-30,111015.0
2018-10-31,110930.0
2018-11-01,110865.0
2018-11-02,110750.0
2018-11-05,110745.0
2018-11-06,110765.0
2018-11-07,110750.0
2018-11-08,110855.0
2018-11-09,110890.0
2018-11-12,110895.0
2018-11-13,110960.0
2018-11-14,110940.0
2018-11-15,110925.0
2018-11-16,110920.0
2018-11-19,110960.0
2018-11-20,111005.0
2018-11-21,110995.0
2018-11-22,110995.0
2018-11-23,111065.0
2018-11-26,111130.0
2018-11-27,111150.0
2018-11-28,111130.0
2018-11-29,111200.0
2018-11-30,111205.0
2018-12-03,111160.0
2018-12-04,111160.0
2018-12-05,111235.0
2018-12-06,110800.0
2018-12-07,110805.0
2018-12-10,110845.0
2018-12-11,110855.0
2018-12-12,110835.0
2018-12-13,110780.0
2018-12-14,110855.0
2018-12-17,110840.0
2018-12-18,110900.0
2018-12-19,111000.0
2018-12-20,110950.0
2018-12-21,110840.0
2018-12-24,110835.0
2018-12-26,110920.0
2018-12-27,110925.0
2018-12-28,110925.0
2019-01-02,110995.0
2019-01-03,111090.0
2019-01-04,111055.0
2019-01-07,111050.0
2019-01-08,111030.0
2019-01-09,110965.0
2019-01-10,111055.0
2019-01-11,111070.0
2019-01-14,111090.0
2019-01-15,111085.0
2019-01-16,111040.0
2019-01-17,111050.0
2019-01-18,111065.0
2019-01-21,111060.0
2019-01-22,111080.0
2019-01-23,111100.0
2019-01-24,111155.0
2019-01-25,111130.0
2019-01-28,111095.0
2019-01-29,111095.0
2019-01-30,111075.0
2019-01-31,111150.0
2019-02-01,111180.0
2019-02-07,111195.0
2019-02-08,111215.0
2019-02-11,111300.0
2019-02-12,111265.0
2019-02-13,111235.0
2019-02-14,111235.0
2019-02-15,111330.0
2019-02-18,111225.0
2019-02-19,111250.0
2019-02-20,111215.0
2019-02-21,111220.0
2019-02-22,111225.0
2019-02-25,111220.0
2019-02-26,111230.0
2019-02-27,111280.0
2019-02-28,111270.0
2019-03-04,111200.0
2019-03-05,111215.0
2019-03-06,111255.0
2019-03-07,110935.0
2019-03-08,111005.0
2019-03-11,110975.0
2019-03-12,110970.0
2019-03-13,111030.0
2019-03-14,111060.0
2019-03-15,111020.0
2019-03-18,110980.0
2019-03-19,110980.0
