,Mom
1992-11-04,-0.007573475890140388
1992-11-05,0.0007904123842642002
1992-11-06,0.0008546615193592141
1992-11-07,-0.015516016369039744
1992-11-09,-0.014308134932490488
1992-11-10,-0.023899050319506683
1992-11-11,0.01219639960471133
1992-11-12,0.0048274412959196135
1992-11-13,-0.015029946575659255
1992-11-14,0.002811485642607029
1992-11-16,0.0019233854301156685
1992-11-17,-0.013946658256523888
1992-11-18,-0.005283769434507087
1992-11-19,-0.0028963303530264127
1992-11-20,0.016490748265035805
1992-11-21,-0.01575324331428484
1992-11-23,-0.006918006532407537
1992-11-24,0.008069915273033326
1992-11-25,-0.008032584689387052
1992-11-26,-0.019354327765526085
1992-11-27,-0.013201051713935909
1992-11-28,-0.004296653182130559
1992-11-30,-0.010758692106688264
1992-12-01,-0.010826728662056313
1992-12-02,0.007023404507516461
1992-12-03,0.008289333905884887
1992-12-04,0.007729692780187206
1992-12-05,0.007560594141786775
1992-12-07,-0.0032357597011370975
1992-12-08,-0.017045595701395962
1992-12-09,-0.004246887652300735
1992-12-10,-0.009462055060698351
1992-12-11,0.014723895738218713
1992-12-12,-0.005781786175721378
1992-12-14,-0.018237321824875613
1992-12-15,-0.0038279490851592986
1992-12-16,-0.01418219885455191
1992-12-17,0.008653353489919826
1992-12-19,-0.0026520848777239567
1992-12-21,-0.003723328504611207
1992-12-22,-0.009837939568465515
1992-12-23,-0.021010373183611923
1992-12-24,0.0031952895472113964
1992-12-26,-0.0012510933625172593
1992-12-28,0.0005073367649856969
1993-01-04,-0.009217422840435884
1993-01-05,-0.01757202259273064
1993-01-06,-0.005969377261334613
1993-01-07,-0.019440138089648538
1993-01-08,-0.011312400836919524
1993-01-09,-0.006495012628856873
1993-01-11,0.016717093841496843
1993-01-12,0.00830899748145196
1993-01-13,0.013693541238636371
1993-01-14,0.015795036001305624
1993-01-15,-0.012629885481906569
1993-01-16,-0.002944436920616432
1993-01-18,-0.007495511131320732
1993-01-19,-0.01002067633825533
1993-01-20,-0.00910956533580576
1993-01-21,-0.011076907788414485
1993-01-25,-0.01483066507953816
1993-01-26,-0.016269532310661403
1993-01-27,-0.006296454308691691
1993-01-28,0.010215138523574752
1993-01-29,0.01044553582829069
1993-01-30,0.009734829027401661
1993-02-01,0.002784547577794075
1993-02-02,-0.00578935531305602
1993-02-03,-0.009959794386950528
1993-02-04,0.016032674328191696
1993-02-05,0.005507591364667728
1993-02-06,0.0035427721015147302
1993-02-08,-0.006728255967432259
1993-02-09,-0.005045256583628288
1993-02-10,-0.007652602950134131
1993-02-11,0.0011662306642950698
1993-02-12,0.005668853647121219
1993-02-13,-0.0024285774451705986
1993-02-15,-0.0021059907424086175
1993-02-16,-0.0021142895123284983
1993-02-17,0.008571340706330036
1993-02-18,0.013539689689959352
1993-02-19,0.024736359586761132
1993-02-20,0.022088447697283617
1993-02-22,-0.016612697841834428
1993-02-23,0.006787763966887664
1993-02-24,0.0072539774028955025
1993-02-25,0.008239517656293972
1993-02-26,-0.00862884491111671
1993-02-27,-0.006703178455509181
1993-03-02,-0.011502495591722553
1993-03-03,-0.0004747016161818461
1993-03-04,0.0071773089546340735
1993-03-05,0.006813153160281568
1993-03-06,0.011510206778805088
1993-03-08,-0.021327512839836783
1993-03-09,-0.005701388954680092
1993-03-11,0.004600116995802695
1993-03-12,-0.00793750228355344
1993-03-13,-0.01152267039334992
1993-03-15,-0.00346950606249263
1993-03-16,0.00666941208569875
1993-03-17,-0.011376752074953707
1993-03-18,-0.01836511238887678
1993-03-19,-0.0067530970419900135
1993-03-20,0.0017697413745120553
1993-03-22,0.01095427783610459
1993-03-23,-0.011839479952919396
1993-03-24,0.0012530691897296052
1993-03-25,0.0033391076237490047
1993-03-26,-0.0004389601014104204
1993-03-27,0.0038863248843916016
1993-03-29,0.0021014868265437072
1993-03-30,-0.010058215430279582
1993-03-31,0.003885247632229741
1993-04-01,-0.0009487780413562131
1993-04-02,-0.004657628541910928
1993-04-03,0.0024814162311910326
1993-04-06,-0.001057724592301316
1993-04-07,0.0006460725576083329
1993-04-08,-0.002663050957398107
1993-04-09,0.008647932262236906
1993-04-10,-0.0019710320173497425
1993-04-12,0.001622347894935993
1993-04-13,-0.0037340931414542554
1993-04-14,-0.01184949113050631
1993-04-15,-0.0018553144576802932
1993-04-16,-0.0065234880280805145
1993-04-17,0.00597158364566883
1993-04-19,0.0019507372139224918
1993-04-20,-0.003375144650973375
1993-04-21,-0.005335544108338969
1993-04-22,-0.0037877043231758127
1993-04-23,0.002080770237319681
1993-04-24,0.009475223493783647
1993-04-26,-0.004031577917814631
1993-04-27,0.0007825217787839553
1993-04-28,0.005190169914178228
1993-04-29,0.004171172595067222
1993-04-30,-0.0024118656090929697
1993-05-01,-0.00231370529368113
1993-05-03,-0.00565008755762751
1993-05-04,0.0014653620946037996
1993-05-06,0.004758711498060334
1993-05-07,0.0006759138500636655
1993-05-08,-0.0032070975190664533
1993-05-10,-0.00010382150977121269
1993-05-11,0.000778071311221075
1993-05-12,-0.0025755595066020856
1993-05-13,0.0034843328728048663
1993-05-14,0.0035029546134679704
1993-05-15,-0.000931540659447069
1993-05-17,0.0026527916254034303
1993-05-18,0.00020128941514648696
1993-05-19,0.0013878322996667856
1993-05-20,-0.006058042627388553
1993-05-21,0.007262164462244946
1993-05-22,0.00257415445195023
1993-05-24,-0.0025297040419670247
1993-05-25,-0.0031522038381191736
1993-05-26,-0.00042572669969367753
1993-05-27,-0.005684433895495662
1993-05-29,0.0015403908568313
1993-05-31,0.0008484678545857861
1993-06-01,3.468635406546675e-05
1993-06-02,0.007345969872597922
1993-06-03,0.008641057962583179
1993-06-04,-0.0002206791395666127
1993-06-05,0.0002813479090632248
1993-06-07,0.006798476446058219
1993-06-08,0.0014372156802436632
1993-06-09,-0.0022698433514774744
1993-06-10,-0.007725690660961728
1993-06-11,-0.0042067141519228374
1993-06-12,-0.0035313000571344172
1993-06-14,0.006402697710486686
1993-06-15,0.000115739427356913
1993-06-16,-0.0014889550476223957
1993-06-17,0.004778090868369975
1993-06-18,-0.001467469163024294
1993-06-19,-0.003366224890364235
1993-06-21,-0.0027413470668394956
1993-06-22,0.002131782600638816
1993-06-23,0.004139183240767772
1993-06-24,-0.001431698634467675
1993-06-25,0.00013766950679275445
1993-06-26,-0.0030912329949814785
1993-06-28,0.001045821773625489
1993-06-29,0.00832976505840628
1993-06-30,-0.004784394336534512
1993-07-01,-0.0029624776963817776
1993-07-02,-0.0028623120675639276
1993-07-03,0.00047004939377385375
1993-07-05,0.004110210673013813
1993-07-06,0.003527985425294531
1993-07-07,-0.0007574141109483734
1993-07-08,0.0014316661588553384
1993-07-09,-0.002488539442716601
1993-07-10,0.0007273272377393406
1993-07-12,0.0020963893367347574
1993-07-13,-0.0014872795695305262
1993-07-14,-0.004425757744118534
1993-07-15,0.003415645744488967
1993-07-16,-0.0029538310124913657
1993-07-19,-0.005410611182870496
1993-07-20,-0.0023799717979218933
1993-07-21,-0.007157448314515886
1993-07-22,-0.0010685441021313948
1993-07-23,-0.0030249552564169295
1993-07-24,-0.001091414237831538
1993-07-26,-0.004439656245803772
1993-07-27,-0.0017283328723787343
1993-07-28,-0.00035500608474547317
1993-07-29,-0.0009313442192338938
1993-07-30,-0.002155126625628452
1993-07-31,0.0030815584264942374
1993-08-02,-0.0007912527394880065
1993-08-03,0.0005125057993762548
1993-08-04,-0.001098233107888807
1993-08-05,0.0004367872415101774
1993-08-06,-0.00307206829437507
1993-08-07,-0.001039602544115099
1993-08-09,0.002061802498401249
1993-08-10,0.009759984208250883
1993-08-11,0.0014395485223561116
1993-08-12,-0.0013004141965121288
1993-08-13,-0.0015864447109846594
1993-08-14,-0.0014705026323950654
1993-08-16,0.0033086296869412994
1993-08-17,-0.010467451557022486
1993-08-18,-0.0027632677703370544
1993-08-19,0.007156757255864864
1993-08-20,0.0007420621849222389
1993-08-21,0.005946099633407056
1993-08-23,0.0035638929992169352
1993-08-24,-0.005546226181967566
1993-08-25,-0.0018983392878981278
1993-08-26,-0.00047436415891392164
1993-08-27,-0.0029956521425320397
1993-08-28,0.0007280476943364632
1993-08-30,-0.004917930129308405
1993-08-31,-0.0055798988490216445
1993-09-01,0.005941761288466152
1993-09-02,0.00011694341026817143
1993-09-03,0.004214159794261131
1993-09-04,-0.004454470083025516
1993-09-06,0.0013049957994024659
1993-09-07,0.00519991818550742
1993-09-08,-0.003153467300611016
1993-09-09,0.0015064041018742827
1993-09-10,0.003505643387227815
1993-09-11,0.0013619205323034556
1993-09-13,-0.0027729546198885014
1993-09-14,-0.0014109926324658026
1993-09-15,-0.008560842588463237
1993-09-16,-0.001519296697357066
1993-09-17,0.004130253352428176
1993-09-18,2.8158419853301997e-05
1993-09-20,0.0005599254297385097
1993-09-21,0.0052422602581707455
1993-09-22,0.003938449025674448
1993-09-23,0.0028231567924924678
1993-09-24,-0.0025365069678296836
1993-09-25,0.001330440806725593
1993-09-27,0.002801580140658233
1993-09-28,-0.0014217566204163443
1993-10-02,-0.003080625734359144
1993-10-04,-0.004419931212714669
1993-10-05,0.0026110581387050183
1993-10-06,0.0002891338013144753
1993-10-07,-0.004654772835889603
1993-10-08,-0.0038303391223140637
1993-10-09,-0.0030692151991401555
1993-10-11,-0.003346605112948594
1993-10-12,-0.00013877084446149018
1993-10-13,-0.0007886248271284577
1993-10-14,-0.0032730418197066393
1993-10-15,-0.0017614233344650685
1993-10-16,-0.006698424622078588
1993-10-18,2.7503824335858157e-05
1993-10-19,-0.004366437751414397
1993-10-20,0.004341962329526193
1993-10-21,0.011966893185035308
1993-10-22,0.001577192110192768
1993-10-23,-0.004784137576336675
1993-10-25,0.0005879739930074457
1993-10-26,-0.001986680164486478
1993-10-27,-0.0016290967909815828
1993-10-28,-0.00296324029301245
1993-10-29,-0.004811501046790628
1993-10-30,-0.004977553394646261
1993-11-01,-0.01275935900702259
1993-11-02,-0.016277563353774834
1993-11-03,0.0011293118544317554
1993-11-04,0.005777339198868991
1993-11-05,-0.00013284485537593677
1993-11-06,-0.00779678591242954
1993-11-08,-0.003434253704039273
1993-11-09,-0.01237924734732021
1993-11-10,-0.007795369894145952
1993-11-11,0.008920948260738873
1993-11-12,0.004729264200304919
1993-11-13,-0.0017160629797630146
1993-11-15,0.0002538423490962942
1993-11-16,-0.004994261018002098
1993-11-17,-0.00370508909287931
1993-11-18,0.003794764694161956
1993-11-19,0.005507807786920279
1993-11-20,0.006941407113784614
1993-11-22,-0.0003704814008622173
1993-11-23,-0.0030226505306506016
1993-11-24,0.00272888306396834
1993-11-25,0.0010831801464238665
1993-11-26,-0.0011273675174309494
1993-11-27,0.005562854496811598
1993-11-29,-0.001770081137977973
1993-11-30,-0.0031813839264629024
1993-12-01,0.0008809341712874043
1993-12-02,-0.0002779225825914975
1993-12-03,-0.005019080905865808
1993-12-04,-0.002682115166313219
1993-12-06,-0.006925702944740115
1993-12-07,0.007821317743199406
1993-12-08,0.0003407827274837967
1993-12-09,-0.011484696338112546
1993-12-10,-0.008811664798921781
1993-12-11,0.005554734492202139
1993-12-13,0.007070808089842822
1993-12-14,-0.0014833209736073733
1993-12-15,-0.00731196225689771
1993-12-16,-0.0024695211893423444
1993-12-17,-0.015733376485798315
1993-12-18,-0.003886843875403943
1993-12-20,0.008807766033817775
1993-12-21,-0.0043726313384445
1993-12-22,0.008513437642399485
1993-12-23,0.005140285633921913
1993-12-24,-0.004577332949702917
1993-12-27,0.00890451571458187
1993-12-28,0.0024435713696573545
1994-01-03,0.016406198013463116
1994-01-04,-0.009848305867810502
1994-01-05,0.0021741064954307714
1994-01-06,-0.0025069457410349452
1994-01-07,-0.002629014772336913
1994-01-08,0.0024951306615198163
1994-01-10,0.00013793080386918267
1994-01-11,-0.008758934870356148
1994-01-12,-0.0086973601780023
1994-01-13,-0.010452601954736008
1994-01-14,-0.0036714946953825024
1994-01-15,0.010826399516437924
1994-01-17,0.0123672863764414
1994-01-18,-0.006615891755199316
1994-01-19,-0.0048215888535114776
1994-01-20,0.015553232658451037
1994-01-21,0.0012838532418938341
1994-01-22,-0.003975334724131639
1994-01-24,-0.00806084137214476
1994-01-25,0.0045018919735942894
1994-01-26,-0.014634042781465703
1994-01-27,-0.012021433646898304
1994-01-28,0.01185252093516317
1994-01-29,0.01798944690097752
1994-01-31,0.006036903239899249
1994-02-01,-0.018124000726696555
1994-02-02,0.004545001932813823
1994-02-03,-0.0016099309912098996
1994-02-04,0.013052757706898113
1994-02-05,0.019718064725643858
1994-02-07,0.010821354074963471
1994-02-08,-0.00907031828765131
1994-02-12,0.0042375401610120185
1994-02-14,0.0025720107049086813
1994-02-15,-0.009295312569218072
1994-02-16,-0.0016936061441259666
1994-02-17,-0.003885322023434133
1994-02-18,0.013536868568996625
1994-02-19,0.0044977680757764815
1994-02-21,0.000741939200670054
1994-02-22,-0.006945579950241157
1994-02-23,0.005093373063782231
1994-02-24,0.002965014935708529
1994-02-25,-7.051573451236602e-05
1994-02-26,-0.003845033866949809
1994-02-28,0.00588111409244453
1994-03-02,-0.0021121270025476913
1994-03-03,-0.0010051440807854403
1994-03-04,0.0025714685472218784
1994-03-05,-0.004254789533057714
1994-03-07,0.002021173720772528
1994-03-08,-0.00593474625743642
1994-03-09,0.005565268031665165
1994-03-10,-0.0006665911272128212
1994-03-11,-0.011875815803168112
1994-03-12,-0.0004306941503494678
1994-03-14,-0.0013649936241668034
1994-03-15,0.0066732883547162055
1994-03-16,0.010238535076959135
1994-03-17,0.0033636954956842765
1994-03-18,-0.0012917506746931498
1994-03-19,0.00790199986986347
1994-03-21,0.0050671088706345305
1994-03-22,-0.006217460219591813
1994-03-23,0.0005969261514514289
1994-03-24,0.009846418647049146
1994-03-25,0.0034618337860884817
1994-03-26,-0.00517178934976674
1994-03-28,0.0011358657678395816
1994-03-29,0.004686220825985646
1994-03-30,0.0004193515105493416
1994-03-31,-0.011025787486878961
1994-04-01,-0.029239602185734417
1994-04-02,-0.008679431938421965
1994-04-04,0.034167333744551984
1994-04-06,-0.0029435173166690995
1994-04-07,0.0009523031898385963
1994-04-08,0.024162305282396816
1994-04-09,0.009340534770443321
1994-04-11,0.014694351829456529
1994-04-12,-0.016788166274395833
1994-04-13,0.016725669935538152
1994-04-14,0.001239761875703675
1994-04-15,0.01598369367024467
1994-04-16,0.02033728980172446
1994-04-18,0.004036819622861474
1994-04-19,0.017701241729946728
1994-04-20,0.00519377987813304
1994-04-21,0.019919626410309463
1994-04-22,-0.003944695127281257
1994-04-23,0.04100348878518106
1994-04-25,0.012570032776008676
1994-04-26,0.0030104463906673587
1994-04-27,0.00660628101008808
1994-04-28,0.023014154070534528
1994-04-29,-0.017003628721966958
1994-04-30,0.0014722867790089278
1994-05-02,-0.016504133164915696
1994-05-03,0.019337198549430987
1994-05-04,-0.01311010925309105
1994-05-06,-0.003927752179238659
1994-05-07,-0.01293928025438345
1994-05-09,-0.02475107094388092
1994-05-10,0.013805881684080895
1994-05-11,-0.008650796744111053
1994-05-12,-0.013078867073898753
1994-05-13,-0.0066291699256803335
1994-05-14,-0.017579605126994847
1994-05-16,0.008864592754179964
1994-05-17,0.02313772041917598
1994-05-19,-0.005174553949051253
1994-05-20,-0.006775483766128404
1994-05-21,-0.0172085791456361
1994-05-23,0.003282945933031275
1994-05-24,0.0005135198937047149
1994-05-25,-0.0008368755423406352
1994-05-26,0.01701492161211197
1994-05-27,-0.005175227221075312
1994-05-28,0.0009576529374498938
1994-05-30,-0.002709415281810884
1994-05-31,-0.004079924464811476
1994-06-01,-0.003005032579022253
1994-06-02,0.01607094479676875
1994-06-03,-0.005470906988293696
1994-06-04,0.0033608086793266902
1994-06-07,0.002686312084938457
1994-06-08,0.0021315336835774183
1994-06-09,-0.0031427395462358745
1994-06-10,0.0012507627252376988
1994-06-11,-0.0018130583693075752
1994-06-13,-0.012883013821994228
1994-06-14,0.011698622500274421
1994-06-15,0.018495306823183604
1994-06-16,-0.003929626591909274
1994-06-17,-0.018942614664324817
1994-06-18,-0.009350812532743284
1994-06-20,-0.02167814860572699
1994-06-21,-0.013665756535119103
1994-06-22,-0.018411312595388436
1994-06-23,-0.02776013473928799
1994-06-24,0.0126397035802191
1994-06-25,0.017122040651454392
1994-06-27,-0.02204317741358005
1994-06-28,0.006360379744014421
1994-06-29,-0.0003100422098644747
1994-06-30,0.00011438033502916964
1994-07-01,0.0051417599985097715
1994-07-02,0.019701770757503942
1994-07-04,0.015974207863833356
1994-07-05,-0.0033926420067760393
1994-07-06,-0.0004301145345596267
1994-07-07,-0.01315404676383889
1994-07-08,0.001244041054042095
1994-07-09,0.004099083540976387
1994-07-11,0.004356069589807677
1994-07-12,-0.010671919461528357
1994-07-13,-0.009777607625862847
1994-07-14,0.007855692775546076
1994-07-15,0.0008607930503345576
1994-07-16,-0.0019536579244203833
1994-07-18,0.002661451252052938
1994-07-19,-0.006465903720396651
1994-07-20,-0.008115168005369608
1994-07-21,0.0019304080414918657
1994-07-22,-0.003975702959982232
1994-07-23,0.023524396990954564
1994-07-25,-0.003291649162329798
1994-07-26,-0.0033459263166612215
1994-07-27,0.0072593155717998025
1994-07-28,0.005230450579137517
1994-07-29,0.006539216378232656
1994-07-30,0.002544529443778385
1994-08-01,-0.0009591486983930387
1994-08-02,0.004109349541881092
1994-08-03,0.0035523879330999885
1994-08-04,0.007871312781644603
1994-08-05,0.014994089598913289
1994-08-06,0.004200924824372005
1994-08-08,-0.006938233348858753
1994-08-09,-0.015406188252667239
1994-08-10,-0.013539162136947641
1994-08-11,0.01591469893998132
1994-08-12,0.005253274101620568
1994-08-13,0.0019154544500063985
1994-08-16,0.007810186570433902
1994-08-17,0.015866141722887955
1994-08-18,0.019221289436610146
1994-08-19,-0.001979834758826762
1994-08-20,-0.012098968804014263
1994-08-22,0.0014665302219546168
1994-08-23,-0.0008061511280961012
1994-08-24,-0.016720398849608173
1994-08-25,-0.011473005208393304
1994-08-26,-0.00977360513694823
1994-08-27,-2.4837377225932558e-05
1994-08-29,-0.007022036467497611
1994-08-30,0.004785974656209938
1994-08-31,0.0025707135174676083
1994-09-01,-0.005854163228694464
1994-09-02,0.0009798187103006928
1994-09-03,-0.016642942019702095
1994-09-05,-0.010476693572272704
1994-09-06,0.022295548952632947
1994-09-07,0.0007468136828775642
1994-09-08,0.006401224777306891
1994-09-09,-0.014197101269588645
1994-09-10,-0.00550346220107709
1994-09-12,-0.009403404344514591
1994-09-13,0.017329992977372526
1994-09-14,0.019892765734936667
1994-09-15,-0.008666663728854013
1994-09-16,0.005506644993238419
1994-09-17,-0.002972958272707188
1994-09-22,-0.013659913869554011
1994-09-23,-0.0041916737189595125
1994-09-24,-0.014050235683867335
1994-09-26,-0.00946098794447673
1994-09-27,0.01798815604322298
1994-09-28,-0.015009479632171913
1994-09-29,-0.016241806026991216
1994-09-30,5.192910152032604e-05
1994-10-01,-0.009064471494091531
1994-10-04,-0.012942788815725645
1994-10-05,-0.005705137763333073
1994-10-06,-0.01620729614041569
1994-10-07,0.007664218708868235
1994-10-08,0.008947952526964831
1994-10-10,-0.015963957669661126
1994-10-11,-0.003600911435563058
1994-10-12,0.01689657152920975
1994-10-13,0.0048788924849917596
1994-10-14,0.018483931966476463
1994-10-15,0.009213318315851664
1994-10-17,0.0005515760463747528
1994-10-18,0.01302788606908466
1994-10-19,-0.004236225758495008
1994-10-20,-0.023841836524380034
1994-10-21,-0.007021896758843137
1994-10-22,0.005118912822234594
1994-10-24,0.009194754093084513
1994-10-25,-0.00023621892503873816
1994-10-26,-0.0038722957136355105
1994-10-27,0.006194266982956258
1994-10-28,-0.013252329281084592
1994-10-29,0.010611767885781453
1994-10-31,-0.005885700479349332
1994-11-01,0.01016116825433236
1994-11-02,-0.002685030897499196
1994-11-03,-0.0070609929337145765
1994-11-04,-0.005518902118690997
1994-11-05,0.007112321023799101
1994-11-07,-0.013920389644600135
1994-11-08,0.00674559512936199
1994-11-09,0.006606607034379503
1994-11-10,-0.005132951331773005
1994-11-11,0.014839939532404447
1994-11-12,0.01057045224837902
1994-11-14,0.00017489947492875437
1994-11-15,-0.006103954724445424
1994-11-16,0.0013104309141292211
1994-11-17,-0.003974512170699553
1994-11-18,-0.002852397497917772
1994-11-19,-0.012678974409366233
1994-11-21,-0.023881951401052016
1994-11-22,-0.006932453525721246
1994-11-23,-0.014485834881672516
1994-11-24,0.0021081009925430355
1994-11-25,0.008479680689905084
1994-11-26,0.012659352262901057
1994-11-28,0.006231677424518465
1994-11-29,-0.004185808649034629
1994-11-30,-0.011906948918242451
1994-12-01,-0.02069806555901746
1994-12-02,-0.02035369825716416
1994-12-03,-0.012402391183973679
1994-12-05,-0.012312013790412366
1994-12-06,0.007150110304117584
1994-12-07,-0.003611479742217487
1994-12-08,-0.022468687394399344
1994-12-09,-0.004627476934511555
1994-12-10,0.005992876480419177
1994-12-12,-0.018745132095525252
1994-12-13,0.0026151490047876553
1994-12-14,0.018481640197368546
1994-12-15,0.012958347708932876
1994-12-16,-0.004884957505928517
1994-12-17,-0.004623642687426995
1994-12-19,-0.010365230360542821
1994-12-20,-0.0017566653122509717
1994-12-21,-0.007975493044537653
1994-12-22,-0.013136685341867828
1994-12-23,-0.0034233991355664367
1994-12-24,-0.0042781259896889
1994-12-26,0.0022378056365211906
1994-12-27,0.005461188828529639
1994-12-28,0.010905057739226943
1995-01-03,-0.010332304324437328
1995-01-04,-0.014087788841772749
1995-01-05,-0.006591590943777821
1995-01-06,-0.00047368751090365747
1995-01-07,-0.0038475028964452263
1995-01-09,-0.016591094216613277
1995-01-10,0.009786960273743726
1995-01-11,0.024847574009700814
1995-01-12,0.004789186977685826
1995-01-13,0.0027935293929672
1995-01-14,0.0029615513574186396
1995-01-16,0.007429336700204901
1995-01-17,0.0025832041697565204
1995-01-18,0.006619075625374892
1995-01-19,-0.0008756982868502652
1995-01-20,0.007725227671175821
1995-01-21,-0.00014637786632001534
1995-01-23,-0.0018731375770768728
1995-01-24,0.013336767942064849
1995-01-25,0.009135270266217525
1995-01-26,0.01834098046452196
1995-01-27,0.019259188527019716
1995-01-28,-0.0016323360467334572
1995-02-02,-0.016863898510111462
1995-02-03,-0.012915237782495096
1995-02-04,-0.007896781893607006
1995-02-06,0.013223595228393755
1995-02-07,0.011187591745633232
1995-02-08,-0.004113612786953297
1995-02-09,0.006034978321783654
1995-02-10,0.003020266507944858
1995-02-11,-0.0014839494788458473
1995-02-13,0.0007248625029441531
1995-02-14,0.0031473627074915626
1995-02-15,0.003174783899216169
1995-02-16,-0.02486648001125613
1995-02-17,-0.005633301664415077
1995-02-18,-0.006627531175128448
1995-02-20,-0.002593560297637791
1995-02-21,0.009798982160137571
1995-02-22,-0.0017425102717462107
1995-02-23,0.016977127508270802
1995-02-24,0.007208883336881057
1995-02-25,-0.00890945268331515
1995-02-27,0.011431382524705401
1995-02-28,0.007588984140863002
1995-03-02,0.015051818764580605
1995-03-03,0.0015661813461815572
1995-03-04,-0.009194861135435276
1995-03-06,-0.005617192885937459
1995-03-07,0.004888532060575745
1995-03-08,0.0032420292056400454
1995-03-09,-0.006865628565349308
1995-03-10,0.0034714151073969813
1995-03-11,0.008963077924860967
1995-03-13,0.011521495648446095
1995-03-14,0.0025896327702550205
1995-03-15,-0.00211808234794144
1995-03-16,0.0044175720840946685
1995-03-17,0.01827820097983382
1995-03-18,0.006674406955390782
1995-03-20,-0.0026868525367434847
1995-03-21,-0.008360582449475514
1995-03-22,0.0031638754650542477
1995-03-23,-0.0027705912487847244
1995-03-24,0.01179989571682946
1995-03-25,-0.00011795538148740231
1995-03-27,-0.011842364198025795
1995-03-28,0.008298572236764171
1995-03-29,-0.0031958171357661744
1995-03-30,-0.007916962047077333
1995-03-31,0.0058802685986076245
1995-04-01,0.009027767665034117
1995-04-03,0.00598225593188983
1995-04-04,0.0002981980486292876
1995-04-06,-0.0028500072665579405
1995-04-07,-0.007310638715633835
1995-04-08,0.010862601697550638
1995-04-10,-0.00047089163594884326
1995-04-11,-0.002955945618220277
1995-04-12,-0.0038748980614776232
1995-04-13,-0.005848216683425904
1995-04-14,0.003751748216823874
1995-04-15,4.3699613381225494e-05
1995-04-17,0.0026969963107302524
1995-04-18,0.0010680410557991444
1995-04-19,0.0036918805464957916
1995-04-20,0.00569687717688953
1995-04-21,0.007176154068362348
1995-04-22,-0.0018297597557899482
1995-04-24,-0.006993232634687978
1995-04-25,-0.01297517642142526
1995-04-26,0.006727244105176864
1995-04-27,-0.006486039778363015
1995-04-28,-5.937775005424983e-05
1995-04-29,-0.009885729719778151
1995-05-02,-0.009385601879865854
1995-05-03,-0.008474134884256523
1995-05-04,-0.005621698128132635
1995-05-06,0.006647641550341499
1995-05-08,-0.004425442811573829
1995-05-09,-0.007049661774110523
1995-05-10,0.0015075822910728138
1995-05-11,-0.002391207547610007
1995-05-12,-0.0021919017856609022
1995-05-13,-0.00864971319002617
1995-05-15,-0.01055950567668059
1995-05-16,-0.0007901878794160187
1995-05-17,0.002808437482095272
1995-05-18,-0.005785689046307325
1995-05-19,-0.008801585732594458
1995-05-20,-0.0022388112256948316
1995-05-22,-0.0035314542946471884
1995-05-23,-0.0024410643706859383
1995-05-24,-0.004723683224152937
1995-05-25,0.007609350749309161
1995-05-26,0.006835691832399145
1995-05-27,-0.00458639184547315
1995-05-29,0.003763340794809132
1995-05-30,0.008622755887052637
1995-05-31,0.003016700002053326
1995-06-01,0.010170872906854027
1995-06-02,0.0013717000881600075
1995-06-03,0.0020682318563843586
1995-06-05,-0.0034480192757799545
1995-06-07,-0.0008314090126860208
1995-06-08,-0.005798397915235575
1995-06-09,0.0023818802902028347
1995-06-10,-0.0014759620015644683
1995-06-12,-0.0017410943533152869
1995-06-13,-0.0030660948800806482
1995-06-14,-0.0023171227529531343
1995-06-15,-0.002208305483834125
1995-06-16,0.0020854323564269217
1995-06-17,0.0010370455501982892
1995-06-19,0.000173011640802646
1995-06-20,0.00011319863940170965
1995-06-21,0.0013842882141621039
1995-06-22,0.00870394805184799
1995-06-23,-0.001110340593466371
1995-06-24,-0.01146914371670831
1995-06-26,-0.003761440932828087
1995-06-28,0.0073042722611855165
1995-06-29,-0.00030911538645281983
1995-06-30,0.0028466948150068106
1995-07-01,-0.015459987159622351
1995-07-03,0.00545963654307609
1995-07-04,0.0008607537115655718
1995-07-05,0.008890559602839833
1995-07-06,0.011662087116555272
1995-07-07,-0.005116113919850854
1995-07-08,0.0010560384347695724
1995-07-10,0.008933247987503834
1995-07-11,-0.011230248401189427
1995-07-12,-0.012885658989163391
1995-07-13,-0.018196431322152953
1995-07-14,-0.011730715968867248
1995-07-15,-0.005489612623527583
1995-07-18,0.011650373832536845
1995-07-19,0.009255569614434443
1995-07-20,-0.004439310296348736
1995-07-21,0.008429481665858655
1995-07-22,-0.0029493755041779387
1995-07-24,0.0016810279052709549
1995-07-25,0.004063614598424928
1995-07-26,0.0007189397898832318
1995-07-27,0.004542892672041058
1995-07-28,-0.0037294531884216973
1995-07-29,0.00046007994058956236
1995-07-31,-0.0038039077363295187
1995-08-01,-0.0010953628427447046
1995-08-02,-0.0011595035992325803
1995-08-03,-0.004457317921564852
1995-08-04,-0.009198224517279054
1995-08-05,-0.0017996815346637083
1995-08-07,-0.000791633657266656
1995-08-08,-0.004664162400500498
1995-08-09,-0.0025553249347081072
1995-08-10,-0.011313204459413457
1995-08-11,-0.024306931282712593
1995-08-12,-0.00039246140014337
1995-08-14,-0.00022392144975863114
1995-08-16,-0.0021614320475593944
1995-08-17,0.0037580058929049358
1995-08-18,-0.007274030517234038
1995-08-19,-0.003334056394437537
1995-08-21,-0.0034521311178956496
1995-08-22,0.004910968621412714
1995-08-23,0.011928364980137027
1995-08-24,-0.0003127335047455153
1995-08-25,0.007363798196810397
