Date,close,adj_close
2010.6.14,807000,16140
2010.6.15,798000,15960
2010.6.16,819000,16380
2010.6.17,817000,16340
2010.6.18,822000,16440
2010.6.21,830000,16600
2010.6.22,816000,16320
2010.6.23,805000,16100
2010.6.24,820000,16400
2010.6.25,805000,16100
2010.6.28,796000,15920
2010.6.29,792000,15840
2010.6.30,774000,15480
2010.7.1,766000,15320
2010.7.2,767000,15340
2010.7.5,767000,15340
2010.7.6,775000,15500
2010.7.7,769000,15380
2010.7.8,775000,15500
2010.7.9,796000,15920
2010.7.12,802000,16040
2010.7.13,796000,15920
2010.7.14,824000,16480
2010.7.15,820000,16400
2010.7.16,802000,16040
2010.7.19,795000,15900
2010.7.20,798000,15960
2010.7.21,817000,16340
2010.7.22,808000,16160
2010.7.23,811000,16220
2010.7.26,818000,16360
2010.7.27,829000,16580
2010.7.28,837000,16740
2010.7.29,827000,16540
2010.7.30,810000,16200
2010.8.2,810000,16200
2010.8.3,815000,16300
2010.8.4,806000,16120
2010.8.5,804000,16080
2010.8.6,801000,16020
2010.8.9,802000,16040
2010.8.10,793000,15860
2010.8.11,779000,15580
2010.8.12,766000,15320
2010.8.13,781000,15620
2010.8.16,782000,15640
2010.8.17,782000,15640
2010.8.18,778000,15560
2010.8.19,789000,15780
2010.8.20,784000,15680
2010.8.23,790000,15800
2010.8.24,783000,15660
2010.8.25,772000,15440
2010.8.26,773000,15460
2010.8.27,766000,15320
2010.8.30,776000,15520
2010.8.31,756000,15120
2010.9.1,752000,15040
2010.9.2,759000,15180
2010.9.3,761000,15220
2010.9.6,780000,15600
2010.9.7,788000,15760
2010.9.8,771000,15420
2010.9.9,756000,15120
2010.9.10,766000,15320
2010.9.13,770000,15400
2010.9.14,760000,15200
2010.9.15,757000,15140
2010.9.16,757000,15140
2010.9.17,773000,15460
2010.9.20,780000,15600
2010.9.24,762000,15240
2010.9.27,755000,15100
2010.9.28,745000,14900
2010.9.29,772000,15440
2010.9.30,777000,15540
2010.10.1,777000,15540
2010.10.4,780000,15600
2010.10.5,773000,15460
2010.10.6,793000,15860
2010.10.7,770000,15400
2010.10.8,758000,15160
2010.10.11,753000,15060
2010.10.12,746000,14920
2010.10.13,744000,14880
2010.10.14,750000,15000
2010.10.15,754000,15080
2010.10.18,751000,15020
2010.10.19,741000,14820
2010.10.20,745000,14900
2010.10.21,765000,15300
2010.10.22,777000,15540
2010.10.25,771000,15420
2010.10.26,763000,15260
2010.10.27,753000,15060
2010.10.28,764000,15280
2010.10.29,745000,14900
2010.11.1,747000,14940
2010.11.2,740000,14800
2010.11.3,740000,14800
2010.11.4,763000,15260
2010.11.5,776000,15520
2010.11.8,778000,15560
2010.11.9,774000,15480
2010.11.10,790000,15800
2010.11.11,767000,15340
2010.11.12,778000,15560
2010.11.15,808000,16160
2010.11.16,811000,16220
2010.11.17,795000,15900
2010.11.18,799000,15980
2010.11.19,818000,16360
2010.11.22,848000,16960
2010.11.23,840000,16800
2010.11.24,851000,17020
2010.11.25,845000,16900
2010.11.26,837000,16740
2010.11.29,836000,16720
2010.11.30,826000,16520
2010.12.1,820000,16400
2010.12.2,859000,17180
2010.12.3,894000,17880
2010.12.6,890000,17800
2010.12.7,901000,18020
2010.12.8,888000,17760
2010.12.9,917000,18340
2010.12.10,919000,18380
2010.12.13,930000,18600
2010.12.14,929000,18580
2010.12.15,916000,18320
2010.12.16,911000,18220
2010.12.17,926000,18520
2010.12.20,932000,18640
2010.12.21,936000,18720
2010.12.22,939000,18780
2010.12.23,936000,18720
2010.12.24,925000,18500
2010.12.27,922000,18440
2010.12.28,938000,18760
2010.12.29,945000,18900
2010.12.30,949000,18980
2011.1.3,958000,19160
2011.1.4,958000,19160
2011.1.5,942000,18840
2011.1.6,930000,18600
2011.1.7,921000,18420
2011.1.10,917000,18340
2011.1.11,913000,18260
2011.1.12,930000,18600
2011.1.13,922000,18440
2011.1.14,933000,18660
2011.1.17,949000,18980
2011.1.18,969000,19380
2011.1.19,997000,19940
2011.1.20,982000,19640
2011.1.21,971000,19420
2011.1.24,971000,19420
2011.1.25,975000,19500
2011.1.26,998000,19960
2011.1.27,994000,19880
2011.1.28,1010000,20200
2011.1.31,981000,19620
2011.2.1,983000,19660
2011.2.7,972000,19440
2011.2.8,961000,19220
2011.2.9,960000,19200
2011.2.10,936000,18720
2011.2.11,915000,18300
2011.2.14,953000,19060
2011.2.15,958000,19160
2011.2.16,945000,18900
2011.2.17,954000,19080
2011.2.18,960000,19200
2011.2.21,948000,18960
2011.2.22,938000,18760
2011.2.23,930000,18600
2011.2.24,929000,18580
2011.2.25,926000,18520
2011.2.28,923000,18460
2011.3.2,918000,18360
2011.3.3,923000,18460
2011.3.4,945000,18900
2011.3.7,906000,18120
2011.3.8,899000,17980
2011.3.9,890000,17800
2011.3.10,866000,17320
2011.3.11,862000,17240
2011.3.14,900000,18000
2011.3.15,860000,17200
2011.3.16,886000,17720
2011.3.17,890000,17800
2011.3.18,891000,17820
2011.3.21,890000,17800
2011.3.22,875000,17500
2011.3.23,873000,17460
2011.3.24,880000,17600
2011.3.25,910000,18200
2011.3.28,916000,18320
2011.3.29,916000,18320
2011.3.30,926000,18520
2011.3.31,932000,18640
2011.4.1,940000,18800
2011.4.4,945000,18900
2011.4.5,945000,18900
2011.4.6,923000,18460
2011.4.7,909000,18180
2011.4.8,898000,17960
2011.4.11,894000,17880
2011.4.12,882000,17640
2011.4.13,901000,18020
2011.4.14,900000,18000
2011.4.15,888000,17760
2011.4.18,867000,17340
2011.4.19,875000,17500
2011.4.20,916000,18320
2011.4.21,928000,18560
2011.4.22,904000,18080
2011.4.25,889000,17780
2011.4.26,897000,17940
2011.4.27,924000,18480
2011.4.28,900000,18000
2011.4.29,893000,17860
2011.5.2,932000,18640
2011.5.3,938000,18760
2011.5.4,915000,18300
2011.5.6,899000,17980
2011.5.9,891000,17820
2011.5.11,892000,17840
2011.5.12,885000,17700
2011.5.13,916000,18320
2011.5.16,901000,18020
2011.5.17,890000,17800
2011.5.18,893000,17860
2011.5.19,880000,17600
2011.5.20,882000,17640
2011.5.23,873000,17460
2011.5.24,865000,17300
2011.5.25,856000,17120
2011.5.26,879000,17580
2011.5.27,891000,17820
2011.5.30,884000,17680
2011.5.31,902000,18040
2011.6.1,911000,18220
2011.6.2,883000,17660
2011.6.3,885000,17700
2011.6.7,887000,17740
2011.6.8,877000,17540
2011.6.9,865000,17300
2011.6.10,851000,17020
2011.6.13,853000,17060
2011.6.14,863000,17260
2011.6.15,865000,17300
2011.6.16,848000,16960
2011.6.17,819000,16380
2011.6.20,800000,16000
2011.6.21,814000,16280
2011.6.22,826000,16520
2011.6.23,831000,16620
2011.6.24,852000,17040
2011.6.27,835000,16700
2011.6.28,832000,16640
2011.6.29,833000,16660
2011.6.30,826000,16520
2011.7.1,855000,17100
2011.7.4,878000,17560
2011.7.5,899000,17980
2011.7.6,898000,17960
2011.7.7,880000,17600
2011.7.8,885000,17700
2011.7.11,865000,17300
2011.7.12,850000,17000
2011.7.13,843000,16860
2011.7.14,831000,16620
2011.7.15,832000,16640
2011.7.18,813000,16260
2011.7.19,822000,16440
2011.7.20,851000,17020
2011.7.21,842000,16840
2011.7.22,850000,17000
2011.7.25,847000,16940
2011.7.26,850000,17000
2011.7.27,845000,16900
2011.7.28,837000,16740
2011.7.29,844000,16880
2011.8.1,870000,17400
2011.8.2,852000,17040
2011.8.3,833000,16660
2011.8.4,821000,16420
2011.8.5,789000,15780
2011.8.8,760000,15200
2011.8.9,724000,14480
2011.8.10,720000,14400
2011.8.11,708000,14160
2011.8.12,707000,14140
2011.8.16,750000,15000
2011.8.17,752000,15040
2011.8.18,709000,14180
2011.8.19,680000,13600
2011.8.22,691000,13820
2011.8.23,723000,14460
2011.8.24,708000,14160
2011.8.25,725000,14500
2011.8.26,726000,14520
2011.8.29,733000,14660
2011.8.30,742000,14840
2011.8.31,744000,14880
2011.9.1,771000,15420
2011.9.2,769000,15380
2011.9.5,731000,14620
2011.9.6,727000,14540
2011.9.7,773000,15460
2011.9.8,798000,15960
2011.9.9,780000,15600
2011.9.14,753000,15060
2011.9.15,771000,15420
2011.9.16,798000,15960
2011.9.19,808000,16160
2011.9.20,811000,16220
2011.9.21,813000,16260
2011.9.22,790000,15800
2011.9.23,758000,15160
2011.9.26,775000,15500
2011.9.27,804000,16080
2011.9.28,807000,16140
2011.9.29,837000,16740
2011.9.30,840000,16800
2011.10.4,828000,16560
2011.10.5,842000,16840
2011.10.6,855000,17100
2011.10.7,860000,17200
2011.10.10,874000,17480
2011.10.11,881000,17620
2011.10.12,898000,17960
2011.10.13,890000,17800
2011.10.14,886000,17720
2011.10.17,890000,17800
2011.10.18,883000,17660
2011.10.19,886000,17720
2011.10.20,907000,18140
2011.10.21,917000,18340
2011.10.24,941000,18820
2011.10.25,945000,18900
2011.10.26,934000,18680
2011.10.27,924000,18480
2011.10.28,945000,18900
2011.10.31,968000,19360
2011.11.1,990000,19800
2011.11.2,971000,19420
2011.11.3,967000,19340
2011.11.4,1005000,20100
2011.11.7,993000,19860
2011.11.8,970000,19400
2011.11.9,985000,19700
2011.11.10,935000,18700
2011.11.11,983000,19660
2011.11.14,996000,19920
2011.11.15,996000,19920
2011.11.16,975000,19500
2011.11.17,980000,19600
2011.11.18,963000,19260
2011.11.21,950000,19000
2011.11.22,963000,19260
2011.11.23,935000,18700
2011.11.24,943000,18860
2011.11.25,947000,18940
2011.11.28,978000,19560
2011.11.29,1005000,20100
2011.11.30,1004000,20080
2011.12.1,1074000,21480
2011.12.2,1050000,21000
2011.12.5,1066000,21320
2011.12.6,1044000,20880
2011.12.7,1056000,21120
2011.12.8,1064000,21280
2011.12.9,1053000,21060
2011.12.12,1084000,21680
2011.12.13,1050000,21000
2011.12.14,1040000,20800
2011.12.15,1015000,20300
2011.12.16,1045000,20900
2011.12.19,1007000,20140
2011.12.20,1012000,20240
2011.12.21,1057000,21140
2011.12.22,1052000,21040
2011.12.23,1068000,21360
2011.12.26,1066000,21320
2011.12.27,1073000,21460
2011.12.28,1061000,21220
2011.12.29,1058000,21160
2012.1.2,1080000,21600
2012.1.3,1105000,22100
2012.1.4,1080000,21600
2012.1.5,1055000,21100
2012.1.6,1040000,20800
2012.1.9,1016000,20320
2012.1.10,1026000,20520
2012.1.11,1021000,20420
2012.1.12,1028000,20560
2012.1.13,1046000,20920
2012.1.16,1030000,20600
2012.1.17,1036000,20720
2012.1.18,1030000,20600
2012.1.19,1072000,21440
2012.1.20,1105000,22100
2012.1.25,1114000,22280
2012.1.26,1113000,22260
2012.1.27,1125000,22500
2012.1.30,1115000,22300
2012.1.31,1107000,22140
2012.2.1,1079000,21580
2012.2.2,1080000,21600
2012.2.3,1066000,21320
2012.2.6,1074000,21480
2012.2.7,1093000,21860
2012.2.8,1092000,21840
2012.2.9,1084000,21680
2012.2.10,1062000,21240
2012.2.13,1083000,21660
2012.2.14,1080000,21600
2012.2.15,1135000,22700
2012.2.16,1135000,22700
2012.2.17,1176000,23520
2012.2.20,1175000,23500
2012.2.21,1180000,23600
2012.2.22,1197000,23940
2012.2.23,1160000,23200
2012.2.24,1180000,23600
2012.2.27,1171000,23420
2012.2.28,1185000,23700
2012.2.29,1206000,24120
2012.3.2,1182000,23640
2012.3.5,1174000,23480
2012.3.6,1180000,23600
2012.3.7,1172000,23440
2012.3.8,1180000,23600
2012.3.9,1230000,24600
2012.3.12,1210000,24200
2012.3.13,1221000,24420
2012.3.14,1250000,25000
2012.3.15,1250000,25000
2012.3.16,1238000,24760
2012.3.19,1260000,25200
2012.3.20,1267000,25340
2012.3.21,1242000,24840
2012.3.22,1258000,25160
2012.3.23,1261000,25220
2012.3.26,1275000,25500
2012.3.27,1311000,26220
2012.3.28,1302000,26040
2012.3.29,1280000,25600
2012.3.30,1275000,25500
2012.4.2,1299000,25980
2012.4.3,1335000,26700
2012.4.4,1320000,26400
2012.4.5,1330000,26600
2012.4.6,1332000,26640
2012.4.9,1317000,26340
2012.4.10,1311000,26220
2012.4.12,1273000,25460
2012.4.13,1268000,25360
2012.4.16,1259000,25180
2012.4.17,1249000,24980
2012.4.18,1293000,25860
2012.4.19,1307000,26140
2012.4.20,1282000,25640
2012.4.23,1279000,25580
2012.4.24,1283000,25660
2012.4.25,1305000,26100
2012.4.26,1340000,26800
2012.4.27,1374000,27480
2012.4.30,1390000,27800
2012.5.2,1410000,28200
2012.5.3,1401000,28020
2012.5.4,1360000,27200
2012.5.7,1342000,26840
2012.5.8,1341000,26820
2012.5.9,1331000,26620
2012.5.10,1327000,26540
2012.5.11,1303000,26060
2012.5.14,1314000,26280
2012.5.15,1311000,26220
2012.5.16,1230000,24600
2012.5.17,1223000,24460
2012.5.18,1166000,23320
2012.5.21,1209000,24180
2012.5.22,1240000,24800
2012.5.23,1221000,24420
2012.5.24,1225000,24500
2012.5.25,1225000,24500
2012.5.29,1238000,24760
2012.5.30,1226000,24520
2012.5.31,1211000,24220
2012.6.1,1233000,24660
2012.6.4,1196000,23920
2012.6.5,1203000,24060
2012.6.7,1265000,25300
2012.6.8,1247000,24940
2012.6.11,1268000,25360
2012.6.12,1255000,25100
2012.6.13,1271000,25420
2012.6.14,1261000,25220
2012.6.15,1217000,24340
2012.6.18,1243000,24860
2012.6.19,1244000,24880
2012.6.20,1252000,25040
2012.6.21,1227000,24540
2012.6.22,1182000,23640
2012.6.25,1132000,22640
2012.6.26,1139000,22780
2012.6.27,1167000,23340
2012.6.28,1168000,23360
2012.6.29,1201000,24020
2012.7.2,1174000,23480
2012.7.3,1175000,23500
2012.7.4,1191000,23820
2012.7.5,1185000,23700
2012.7.6,1161000,23220
2012.7.9,1126000,22520
2012.7.10,1127000,22540
2012.7.11,1118000,22360
2012.7.12,1091000,21820
2012.7.13,1139000,22780
2012.7.16,1152000,23040
2012.7.17,1168000,23360
2012.7.18,1154000,23080
2012.7.19,1195000,23900
2012.7.20,1191000,23820
2012.7.23,1162000,23240
2012.7.24,1170000,23400
2012.7.25,1158000,23160
2012.7.26,1172000,23440
2012.7.27,1233000,24660
2012.7.30,1275000,25500
2012.7.31,1309000,26180
2012.8.1,1300000,26000
2012.8.2,1263000,25260
2012.8.3,1243000,24860
2012.8.6,1298000,25960
2012.8.7,1294000,25880
2012.8.8,1320000,26400
2012.8.9,1340000,26800
2012.8.10,1348000,26960
2012.8.13,1325000,26500
2012.8.14,1345000,26900
2012.8.16,1345000,26900
2012.8.17,1295000,25900
2012.8.20,1283000,25660
2012.8.21,1282000,25640
2012.8.22,1264000,25280
2012.8.23,1287000,25740
2012.8.24,1275000,25500
2012.8.27,1180000,23600
2012.8.28,1195000,23900
2012.8.29,1230000,24600
2012.8.30,1215000,24300
2012.8.31,1233000,24660
2012.9.3,1218000,24360
2012.9.4,1218000,24360
2012.9.5,1189000,23780
2012.9.6,1196000,23920
2012.9.7,1250000,25000
2012.9.10,1250000,25000
2012.9.11,1256000,25120
2012.9.12,1294000,25880
2012.9.13,1301000,26020
2012.9.14,1336000,26720
2012.9.17,1315000,26300
2012.9.18,1315000,26300
2012.9.19,1314000,26280
2012.9.20,1287000,25740
2012.9.21,1302000,26040
2012.9.24,1327000,26540
2012.9.25,1327000,26540
2012.9.26,1325000,26500
2012.9.27,1338000,26760
2012.9.28,1346000,26920
2012.10.2,1369000,27380
2012.10.4,1367000,27340
2012.10.5,1370000,27400
2012.10.8,1373000,27460
2012.10.9,1372000,27440
2012.10.10,1325000,26500
2012.10.11,1304000,26080
2012.10.12,1296000,25920
2012.10.15,1300000,26000
2012.10.16,1330000,26600
2012.10.17,1336000,26720
2012.10.18,1337000,26740
2012.10.19,1302000,26040
2012.10.22,1315000,26300
2012.10.23,1313000,26260
2012.10.24,1300000,26000
2012.10.25,1322000,26440
2012.10.26,1287000,25740
2012.10.29,1299000,25980
2012.10.30,1298000,25960
2012.10.31,1310000,26200
2012.11.1,1297000,25940
2012.11.2,1327000,26540
2012.11.5,1341000,26820
2012.11.6,1349000,26980
2012.11.7,1362000,27240
2012.11.8,1350000,27000
2012.11.9,1341000,26820
2012.11.12,1345000,26900
2012.11.13,1349000,26980
2012.11.14,1355000,27100
2012.11.15,1331000,26620
2012.11.16,1307000,26140
2012.11.19,1332000,26640
2012.11.20,1364000,27280
2012.11.21,1384000,27680
2012.11.22,1417000,28340
2012.11.23,1437000,28740
2012.11.26,1404000,28080
2012.11.27,1416000,28320
2012.11.28,1413000,28260
2012.11.29,1414000,28280
2012.11.30,1406000,28120
2012.12.3,1430000,28600
2012.12.4,1430000,28600
2012.12.5,1455000,29100
2012.12.6,1454000,29080
2012.12.7,1480000,29600
2012.12.10,1491000,29820
2012.12.11,1476000,29520
2012.12.12,1490000,29800
2012.12.13,1533000,30660
2012.12.14,1515000,30300
2012.12.17,1503000,30060
2012.12.18,1515000,30300
2012.12.20,1503000,30060
2012.12.21,1442000,28840
2012.12.24,1474000,29480
2012.12.26,1470000,29400
2012.12.27,1496000,29920
2012.12.28,1522000,30440
2013.1.2,1576000,31520
2013.1.3,1543000,30860
2013.1.4,1525000,30500
2013.1.7,1520000,30400
2013.1.8,1500000,30000
2013.1.9,1500000,30000
2013.1.10,1530000,30600
2013.1.11,1533000,30660
2013.1.14,1552000,31040
2013.1.15,1512000,30240
2013.1.16,1492000,29840
2013.1.17,1469000,29380
2013.1.18,1480000,29600
2013.1.21,1454000,29080
2013.1.22,1480000,29600
2013.1.23,1473000,29460
2013.1.24,1453000,29060
2013.1.25,1417000,28340
2013.1.28,1372000,27440
2013.1.29,1409000,28180
2013.1.30,1440000,28800
2013.1.31,1448000,28960
2013.2.1,1441000,28820
2013.2.4,1437000,28740
2013.2.5,1435000,28700
2013.2.6,1427000,28540
2013.2.7,1420000,28400
2013.2.8,1462000,29240
2013.2.12,1468000,29360
2013.2.13,1487000,29740
2013.2.14,1490000,29800
2013.2.15,1498000,29960
2013.2.18,1490000,29800
2013.2.19,1492000,29840
2013.2.20,1545000,30900
2013.2.21,1550000,31000
2013.2.22,1530000,30600
2013.2.25,1530000,30600
2013.2.26,1527000,30540
2013.2.27,1527000,30540
2013.2.28,1544000,30880
2013.3.4,1539000,30780
2013.3.5,1550000,31000
2013.3.6,1560000,31200
2013.3.7,1520000,30400
2013.3.8,1499000,29980
2013.3.11,1508000,30160
2013.3.12,1494000,29880
2013.3.13,1527000,30540
2013.3.14,1520000,30400
2013.3.15,1480000,29600
2013.3.18,1445000,28900
2013.3.19,1475000,29500
2013.3.20,1460000,29200
2013.3.21,1457000,29140
2013.3.22,1455000,29100
2013.3.25,1495000,29900
2013.3.26,1509000,30180
2013.3.27,1504000,30080
2013.3.28,1510000,30200
2013.3.29,1527000,30540
2013.4.1,1512000,30240
2013.4.2,1525000,30500
2013.4.3,1521000,30420
2013.4.4,1506000,30120
2013.4.5,1505000,30100
2013.4.8,1520000,30400
2013.4.9,1528000,30560
2013.4.10,1521000,30420
2013.4.11,1540000,30800
2013.4.12,1517000,30340
2013.4.15,1523000,30460
2013.4.16,1528000,30560
2013.4.17,1518000,30360
2013.4.18,1483000,29660
2013.4.19,1475000,29500
2013.4.22,1503000,30060
2013.4.23,1483000,29660
2013.4.24,1486000,29720
2013.4.25,1494000,29880
2013.4.26,1486000,29720
2013.4.29,1481000,29620
2013.4.30,1520000,30400
2013.5.2,1528000,30560
2013.5.3,1535000,30700
2013.5.6,1514000,30280
2013.5.7,1493000,29860
2013.5.8,1488000,29760
2013.5.9,1515000,30300
2013.5.10,1476000,29520
2013.5.13,1477000,29540
2013.5.14,1500000,30000
2013.5.15,1500000,30000
2013.5.16,1508000,30160
2013.5.20,1497000,29940
2013.5.21,1492000,29840
2013.5.22,1509000,30180
2013.5.23,1484000,29680
2013.5.24,1486000,29720
2013.5.27,1489000,29780
2013.5.28,1484000,29680
2013.5.29,1512000,30240
2013.5.30,1544000,30880
2013.5.31,1538000,30760
2013.6.3,1532000,30640
2013.6.4,1540000,30800
2013.6.5,1521000,30420
2013.6.7,1427000,28540
2013.6.10,1425000,28500
2013.6.11,1389000,27780
2013.6.12,1385000,27700
2013.6.13,1357000,27140
2013.6.14,1369000,27380
2013.6.17,1366000,27320
2013.6.18,1387000,27740
2013.6.19,1369000,27380
2013.6.20,1329000,26580
2013.6.21,1325000,26500
2013.6.24,1313000,26260
2013.6.25,1297000,25940
2013.6.26,1261000,25220
2013.6.27,1339000,26780
2013.6.28,1342000,26840
2013.7.1,1326000,26520
2013.7.2,1335000,26700
2013.7.3,1301000,26020
2013.7.4,1317000,26340
2013.7.5,1267000,25340
2013.7.8,1226000,24520
2013.7.9,1237000,24740
2013.7.10,1248000,24960
2013.7.11,1312000,26240
2013.7.12,1312000,26240
2013.7.15,1313000,26260
2013.7.16,1298000,25960
2013.7.17,1320000,26400
2013.7.18,1292000,25840
2013.7.19,1273000,25460
2013.7.22,1273000,25460
2013.7.23,1307000,26140
2013.7.24,1315000,26300
2013.7.25,1315000,26300
2013.7.26,1303000,26060
2013.7.29,1283000,25660
2013.7.30,1290000,25800
2013.7.31,1280000,25600
2013.8.1,1280000,25600
2013.8.2,1286000,25720
2013.8.5,1274000,25480
2013.8.6,1254000,25080
2013.8.7,1222000,24440
2013.8.8,1217000,24340
2013.8.9,1230000,24600
2013.8.12,1232000,24640
2013.8.13,1290000,25800
2013.8.14,1300000,26000
2013.8.16,1295000,25900
2013.8.19,1286000,25720
2013.8.20,1269000,25380
2013.8.21,1256000,25120
2013.8.22,1255000,25100
2013.8.23,1295000,25900
2013.8.26,1300000,26000
2013.8.27,1304000,26080
2013.8.28,1309000,26180
2013.8.29,1344000,26880
2013.8.30,1368000,27360
2013.9.2,1351000,27020
2013.9.3,1337000,26740
2013.9.4,1340000,26800
2013.9.5,1365000,27300
2013.9.6,1369000,27380
2013.9.9,1373000,27460
2013.9.10,1396000,27920
2013.9.11,1402000,28040
2013.9.12,1410000,28200
2013.9.13,1406000,28120
2013.9.16,1425000,28500
2013.9.17,1386000,27720
2013.9.23,1360000,27200
2013.9.24,1373000,27460
2013.9.25,1364000,27280
2013.9.26,1372000,27440
2013.9.27,1366000,27320
2013.9.30,1367000,27340
2013.10.1,1382000,27640
2013.10.2,1418000,28360
2013.10.4,1418000,28360
2013.10.7,1436000,28720
2013.10.8,1430000,28600
2013.10.10,1430000,28600
2013.10.11,1443000,28860
2013.10.14,1438000,28760
2013.10.15,1457000,29140
2013.10.16,1450000,29000
2013.10.17,1463000,29260
2013.10.18,1472000,29440
2013.10.21,1464000,29280
2013.10.22,1455000,29100
2013.10.23,1442000,28840
2013.10.24,1449000,28980
2013.10.25,1449000,28980
2013.10.28,1482000,29640
2013.10.29,1490000,29800
2013.10.30,1500000,30000
2013.10.31,1465000,29300
2013.11.1,1500000,30000
2013.11.4,1499000,29980
2013.11.5,1485000,29700
2013.11.6,1451000,29020
2013.11.7,1437000,28740
2013.11.8,1410000,28200
2013.11.11,1428000,28560
2013.11.12,1456000,29120
2013.11.13,1419000,28380
2013.11.14,1424000,28480
2013.11.15,1462000,29240
2013.11.18,1474000,29480
2013.11.19,1489000,29780
2013.11.20,1470000,29400
2013.11.21,1440000,28800
2013.11.22,1450000,29000
2013.11.25,1465000,29300
2013.11.26,1479000,29580
2013.11.27,1470000,29400
2013.11.28,1494000,29880
2013.11.29,1494000,29880
2013.12.2,1467000,29340
2013.12.3,1461000,29220
2013.12.4,1432000,28640
2013.12.5,1440000,28800
2013.12.6,1428000,28560
2013.12.9,1454000,29080
2013.12.10,1440000,28800
2013.12.11,1420000,28400
2013.12.12,1410000,28200
2013.12.13,1390000,27800
2013.12.16,1400000,28000
2013.12.17,1395000,27900
2013.12.18,1401000,28020
2013.12.19,1427000,28540
2013.12.20,1427000,28540
2013.12.23,1433000,28660
2013.12.24,1415000,28300
2013.12.26,1408000,28160
2013.12.27,1396000,27920
2013.12.30,1372000,27440
2014.1.2,1309000,26180
2014.1.3,1296000,25920
2014.1.6,1307000,26140
2014.1.7,1304000,26080
2014.1.8,1291000,25820
2014.1.9,1275000,25500
2014.1.10,1272000,25440
2014.1.13,1295000,25900
2014.1.14,1313000,26260
2014.1.15,1299000,25980
2014.1.16,1301000,26020
2014.1.17,1292000,25840
2014.1.20,1316000,26320
2014.1.21,1324000,26480
2014.1.22,1328000,26560
2014.1.23,1299000,25980
2014.1.24,1307000,26140
2014.1.27,1292000,25840
2014.1.28,1283000,25660
2014.1.29,1280000,25600
2014.2.3,1272000,25440
2014.2.4,1249000,24980
2014.2.5,1237000,24740
2014.2.6,1259000,25180
2014.2.7,1275000,25500
2014.2.10,1277000,25540
2014.2.11,1311000,26220
2014.2.12,1307000,26140
2014.2.13,1298000,25960
2014.2.14,1301000,26020
2014.2.17,1285000,25700
2014.2.18,1295000,25900
2014.2.19,1290000,25800
2014.2.20,1286000,25720
2014.2.21,1330000,26600
2014.2.24,1328000,26560
2014.2.25,1334000,26680
2014.2.26,1342000,26840
2014.2.27,1341000,26820
2014.2.28,1349000,26980
2014.3.3,1325000,26500
2014.3.4,1315000,26300
2014.3.5,1330000,26600
2014.3.6,1326000,26520
2014.3.7,1339000,26780
2014.3.10,1320000,26400
2014.3.11,1322000,26440
2014.3.12,1294000,25880
2014.3.13,1290000,25800
2014.3.14,1275000,25500
2014.3.17,1266000,25320
2014.3.18,1278000,25560
2014.3.19,1269000,25380
2014.3.20,1262000,25240
2014.3.21,1273000,25460
2014.3.24,1273000,25460
2014.3.25,1247000,24940
2014.3.26,1285000,25700
2014.3.27,1333000,26660
2014.3.28,1335000,26700
2014.3.31,1343000,26860
2014.4.1,1339000,26780
2014.4.2,1357000,27140
2014.4.3,1390000,27800
2014.4.4,1380000,27600
2014.4.7,1397000,27940
2014.4.8,1394000,27880
2014.4.9,1371000,27420
2014.4.10,1380000,27600
2014.4.11,1365000,27300
2014.4.14,1370000,27400
2014.4.15,1370000,27400
2014.4.16,1380000,27600
2014.4.17,1370000,27400
2014.4.18,1378000,27560
2014.4.21,1380000,27600
2014.4.22,1375000,27500
2014.4.23,1389000,27780
2014.4.24,1407000,28140
2014.4.25,1399000,27980
2014.4.28,1388000,27760
2014.4.29,1360000,27200
2014.4.30,1343000,26860
2014.5.2,1346000,26920
2014.5.7,1344000,26880
2014.5.8,1350000,27000
2014.5.9,1335000,26700
2014.5.12,1388000,27760
2014.5.13,1400000,28000
2014.5.14,1415000,28300
2014.5.15,1410000,28200
2014.5.16,1428000,28560
2014.5.19,1448000,28960
2014.5.20,1451000,29020
2014.5.21,1441000,28820
2014.5.22,1426000,28520
2014.5.23,1428000,28560
2014.5.26,1422000,28440
2014.5.27,1407000,28140
2014.5.28,1433000,28660
2014.5.29,1460000,29200
2014.5.30,1443000,28860
2014.6.2,1455000,29100
2014.6.3,1470000,29400
2014.6.5,1457000,29140
2014.6.9,1409000,28180
2014.6.10,1436000,28720
2014.6.11,1422000,28440
2014.6.12,1413000,28260
2014.6.13,1367000,27340
2014.6.16,1374000,27480
2014.6.17,1374000,27480
2014.6.18,1358000,27160
2014.6.19,1323000,26460
2014.6.20,1301000,26020
2014.6.23,1322000,26440
2014.6.24,1345000,26900
2014.6.25,1320000,26400
2014.6.26,1325000,26500
2014.6.27,1311000,26220
2014.6.30,1322000,26440
2014.7.1,1310000,26200
2014.7.2,1330000,26600
2014.7.3,1318000,26360
2014.7.4,1306000,26120
2014.7.7,1292000,25840
2014.7.8,1295000,25900
2014.7.9,1308000,26160
2014.7.10,1306000,26120
2014.7.11,1284000,25680
2014.7.14,1286000,25720
2014.7.15,1320000,26400
2014.7.16,1321000,26420
2014.7.17,1330000,26600
2014.7.18,1343000,26860
2014.7.21,1353000,27060
2014.7.22,1348000,26960
2014.7.23,1338000,26760
2014.7.24,1355000,27100
2014.7.25,1355000,27100
2014.7.28,1358000,27160
