,Date,ret,ret_1,ret_2,ret_3,ret_5,ret_10,ret_15,ret_20
71,2003-01-15,-0.013793322132335873,-0.01810004164361799,0.03189336377595379,0.0030911925696728796,-0.007326040092072898,-0.06771817405495086,0.0013976242666379351,0.005449604767564685
72,2003-01-16,0.018349138668196617,-0.013793322132335873,-0.01810004164361799,0.03189336377595379,-0.05129329438755058,0.02360455776942065,-0.028330506626225996,-0.016438726343159835
73,2003-01-17,-0.029210378099801208,0.018349138668196617,-0.013793322132335873,-0.01810004164361799,0.0030911925696728796,0.06764411369572425,-0.015930822072194324,-0.038005981625192524
74,2003-01-20,-0.0015612805669524645,-0.029210378099801208,0.018349138668196617,-0.013793322132335873,0.03189336377595379,0.015861904300466516,-0.008797710703529197,0.014245255136048924
75,2003-01-21,-0.0031298930089277044,-0.0015612805669524645,-0.029210378099801208,0.018349138668196617,-0.01810004164361799,-0.020231903971585002,-0.010362787035546547,0.011251876797434847
76,2003-01-22,-0.02379176455733669,-0.0031298930089277044,-0.0015612805669524645,-0.029210378099801208,-0.013793322132335873,-0.007326040092072898,-0.06771817405495086,0.0013976242666379351
77,2003-01-23,0.014342875359404282,-0.02379176455733669,-0.0031298930089277044,-0.0015612805669524645,0.018349138668196617,-0.05129329438755058,0.02360455776942065,-0.028330506626225996
78,2003-01-24,-0.009539023046758948,0.014342875359404282,-0.02379176455733669,-0.0031298930089277044,-0.029210378099801208,0.0030911925696728796,0.06764411369572425,-0.015930822072194324
79,2003-01-27,-0.045759617149466816,-0.009539023046758948,0.014342875359404282,-0.02379176455733669,-0.0015612805669524645,0.03189336377595379,0.015861904300466516,-0.008797710703529197
80,2003-01-28,0.02640417419651071,-0.045759617149466816,-0.009539023046758948,0.014342875359404282,-0.0031298930089277044,-0.01810004164361799,-0.020231903971585002,-0.010362787035546547
81,2003-01-29,-0.05180774179665011,0.02640417419651071,-0.045759617149466816,-0.009539023046758948,-0.02379176455733669,-0.013793322132335873,-0.007326040092072898,-0.06771817405495086
82,2003-01-30,0.0,-0.05180774179665011,0.02640417419651071,-0.045759617149466816,0.014342875359404282,0.018349138668196617,-0.05129329438755058,0.02360455776942065
83,2003-02-03,0.005132603226520216,0.0,-0.05180774179665011,0.02640417419651071,-0.009539023046758948,-0.029210378099801208,0.0030911925696728796,0.06764411369572425
84,2003-02-04,0.0034071583216143558,0.005132603226520216,0.0,-0.05180774179665011,-0.045759617149466816,-0.0015612805669524645,0.03189336377595379,0.015861904300466516
85,2003-02-05,-0.01025650016718911,0.0034071583216143558,0.005132603226520216,0.0,0.02640417419651071,-0.0031298930089277044,-0.01810004164361799,-0.020231903971585002
86,2003-02-06,-0.027876369528254903,-0.01025650016718911,0.0034071583216143558,0.005132603226520216,-0.05180774179665011,-0.02379176455733669,-0.013793322132335873,-0.007326040092072898
87,2003-02-07,-0.0323187912551674,-0.027876369528254903,-0.01025650016718911,0.0034071583216143558,0.0,0.014342875359404282,0.018349138668196617,-0.05129329438755058
88,2003-02-10,-0.016559716039018332,-0.0323187912551674,-0.027876369528254903,-0.01025650016718911,0.005132603226520216,-0.009539023046758948,-0.029210378099801208,0.0030911925696728796
89,2003-02-11,0.007393749024938192,-0.016559716039018332,-0.0323187912551674,-0.027876369528254903,0.0034071583216143558,-0.045759617149466816,-0.0015612805669524645,0.03189336377595379
90,2003-02-12,0.03082746379525951,0.007393749024938192,-0.016559716039018332,-0.0323187912551674,-0.01025650016718911,0.02640417419651071,-0.0031298930089277044,-0.01810004164361799
91,2003-02-13,-0.030827463795259483,0.03082746379525951,0.007393749024938192,-0.016559716039018332,-0.027876369528254903,-0.05180774179665011,-0.02379176455733669,-0.013793322132335873
92,2003-02-14,0.0055096558109697,-0.030827463795259483,0.03082746379525951,0.007393749024938192,-0.0323187912551674,0.0,0.014342875359404282,0.018349138668196617
93,2003-02-17,0.06213178110700618,0.0055096558109697,-0.030827463795259483,0.03082746379525951,-0.016559716039018332,0.005132603226520216,-0.009539023046758948,-0.029210378099801208
94,2003-02-18,0.008569032725101367,0.06213178110700618,0.0055096558109697,-0.030827463795259483,0.007393749024938192,0.0034071583216143558,-0.045759617149466816,-0.0015612805669524645
95,2003-02-19,0.013559529785632294,0.008569032725101367,0.06213178110700618,0.0055096558109697,0.03082746379525951,-0.01025650016718911,0.02640417419651071,-0.0031298930089277044
96,2003-02-20,0.018349138668196617,0.013559529785632294,0.008569032725101367,0.06213178110700618,-0.030827463795259483,-0.027876369528254903,-0.05180774179665011,-0.02379176455733669
97,2003-02-21,-0.001654260096026465,0.018349138668196617,0.013559529785632294,0.008569032725101367,0.0055096558109697,-0.0323187912551674,0.0,0.014342875359404282
98,2003-02-24,0.024531074749781116,-0.001654260096026465,0.018349138668196617,0.013559529785632294,0.06213178110700618,-0.016559716039018332,0.005132603226520216,-0.009539023046758948
99,2003-02-25,-0.06680279511160087,0.024531074749781116,-0.001654260096026465,0.018349138668196617,0.008569032725101367,0.007393749024938192,0.0034071583216143558,-0.045759617149466816
100,2003-02-26,-0.019181058851843888,-0.06680279511160087,0.024531074749781116,-0.001654260096026465,0.013559529785632294,0.03082746379525951,-0.01025650016718911,0.02640417419651071
101,2003-02-27,-0.0017621149933993321,-0.019181058851843888,-0.06680279511160087,0.024531074749781116,0.018349138668196617,-0.030827463795259483,-0.027876369528254903,-0.05180774179665011
102,2003-02-28,-0.014209830572652911,-0.0017621149933993321,-0.019181058851843888,-0.06680279511160087,-0.001654260096026465,0.0055096558109697,-0.0323187912551674,0.0
103,2003-03-03,0.053973063744666004,-0.014209830572652911,-0.0017621149933993321,-0.019181058851843888,0.024531074749781116,0.06213178110700618,-0.016559716039018332,0.005132603226520216
104,2003-03-04,-0.03448617607116932,0.053973063744666004,-0.014209830572652911,-0.0017621149933993321,-0.06680279511160087,0.008569032725101367,0.007393749024938192,0.0034071583216143558
105,2003-03-05,-0.03208831455150051,-0.03448617607116932,0.053973063744666004,-0.014209830572652911,-0.019181058851843888,0.013559529785632294,0.03082746379525951,-0.01025650016718911
106,2003-03-06,0.0,-0.03208831455150051,-0.03448617607116932,0.053973063744666004,-0.0017621149933993321,0.018349138668196617,-0.030827463795259483,-0.027876369528254903
107,2003-03-07,0.017953803616595845,0.0,-0.03208831455150051,-0.03448617607116932,-0.014209830572652911,-0.001654260096026465,0.0055096558109697,-0.0323187912551674
108,2003-03-10,0.01938386682104859,0.017953803616595845,0.0,-0.03208831455150051,0.053973063744666004,0.024531074749781116,0.06213178110700618,-0.016559716039018332
109,2003-03-11,0.0034843240826108427,0.01938386682104859,0.017953803616595845,0.0,-0.03448617607116932,-0.06680279511160087,0.008569032725101367,0.007393749024938192
110,2003-03-12,0.008658062743114531,0.0034843240826108427,0.01938386682104859,0.017953803616595845,-0.03208831455150051,-0.019181058851843888,0.013559529785632294,0.03082746379525951
111,2003-03-13,0.0,0.008658062743114531,0.0034843240826108427,0.01938386682104859,0.0,-0.0017621149933993321,0.018349138668196617,-0.030827463795259483
112,2003-03-14,0.022166295457260423,0.0,0.008658062743114531,0.0034843240826108427,0.017953803616595845,-0.014209830572652911,-0.001654260096026465,0.0055096558109697
113,2003-03-17,-0.029086738301834267,0.022166295457260423,0.0,0.008658062743114531,0.01938386682104859,0.053973063744666004,0.024531074749781116,0.06213178110700618
114,2003-03-18,0.037483093254740474,-0.029086738301834267,0.022166295457260423,0.0,0.0034843240826108427,-0.03448617607116932,-0.06680279511160087,0.008569032725101367
115,2003-03-19,-0.010084119066626047,0.037483093254740474,-0.029086738301834267,0.022166295457260423,0.008658062743114531,-0.03208831455150051,-0.019181058851843888,0.013559529785632294
116,2003-03-20,0.051039883903447505,-0.010084119066626047,0.037483093254740474,-0.029086738301834267,0.0,0.0,-0.0017621149933993321,0.018349138668196617
117,2003-03-21,0.011173300598125255,0.051039883903447505,-0.010084119066626047,0.037483093254740474,0.022166295457260423,0.017953803616595845,-0.014209830572652911,-0.001654260096026465
118,2003-03-24,-0.007968169649176845,0.011173300598125255,0.051039883903447505,-0.010084119066626047,-0.029086738301834267,0.01938386682104859,0.053973063744666004,0.024531074749781116
119,2003-03-25,-0.021019367224075457,-0.007968169649176845,0.011173300598125255,0.051039883903447505,0.037483093254740474,0.0034843240826108427,-0.03448617607116932,-0.06680279511160087
120,2003-03-26,-0.006557400546159052,-0.021019367224075457,-0.007968169649176845,0.011173300598125255,-0.010084119066626047,0.008658062743114531,-0.03208831455150051,-0.019181058851843888
121,2003-03-27,-0.01825776857356488,-0.006557400546159052,-0.021019367224075457,-0.007968169649176845,0.051039883903447505,0.0,0.0,-0.0017621149933993321
122,2003-03-28,0.02807781475454046,-0.01825776857356488,-0.006557400546159052,-0.021019367224075457,0.011173300598125255,0.022166295457260423,0.017953803616595845,-0.014209830572652911
123,2003-03-31,-0.07787350942599115,0.02807781475454046,-0.01825776857356488,-0.006557400546159052,-0.007968169649176845,-0.029086738301834267,0.01938386682104859,0.053973063744666004
124,2003-04-01,0.0,-0.07787350942599115,0.02807781475454046,-0.01825776857356488,-0.021019367224075457,0.037483093254740474,0.0034843240826108427,-0.03448617607116932
125,2003-04-02,-0.017762456339840388,0.0,-0.07787350942599115,0.02807781475454046,-0.006557400546159052,-0.010084119066626047,0.008658062743114531,-0.03208831455150051
126,2003-04-03,0.0,-0.017762456339840388,0.0,-0.07787350942599115,-0.01825776857356488,0.051039883903447505,0.0,0.0
127,2003-04-04,0.01600034134644112,0.0,-0.017762456339840388,0.0,0.02807781475454046,0.011173300598125255,0.022166295457260423,0.017953803616595845
128,2003-04-07,0.053231450222879714,0.01600034134644112,0.0,-0.017762456339840388,-0.07787350942599115,-0.007968169649176845,-0.029086738301834267,0.01938386682104859
129,2003-04-08,0.0,0.053231450222879714,0.01600034134644112,0.0,0.0,-0.021019367224075457,0.037483093254740474,0.0034843240826108427
130,2003-04-09,-0.04270503723589214,0.0,0.053231450222879714,0.01600034134644112,-0.017762456339840388,-0.006557400546159052,-0.010084119066626047,0.008658062743114531
131,2003-04-10,0.005221943981151625,-0.04270503723589214,0.0,0.053231450222879714,0.0,-0.01825776857356488,0.051039883903447505,0.0
132,2003-04-11,-0.010471299867295366,0.005221943981151625,-0.04270503723589214,0.0,0.01600034134644112,0.02807781475454046,0.011173300598125255,0.022166295457260423
133,2003-04-14,0.0017528488274143868,-0.010471299867295366,0.005221943981151625,-0.04270503723589214,0.053231450222879714,-0.07787350942599115,-0.007968169649176845,-0.029086738301834267
134,2003-04-15,0.03611742522799537,0.0017528488274143868,-0.010471299867295366,0.005221943981151625,0.0,0.0,-0.021019367224075457,0.037483093254740474
135,2003-04-16,0.047824447049473,0.03611742522799537,0.0017528488274143868,-0.010471299867295366,-0.04270503723589214,-0.017762456339840388,-0.006557400546159052,-0.010084119066626047
136,2003-04-17,-0.02775688399866383,0.047824447049473,0.03611742522799537,0.0017528488274143868,0.005221943981151625,0.0,-0.01825776857356488,0.051039883903447505
137,2003-04-18,0.04214562145076353,-0.02775688399866383,0.047824447049473,0.03611742522799537,-0.010471299867295366,0.01600034134644112,0.02807781475454046,0.011173300598125255
138,2003-04-21,-0.019231361927887644,0.04214562145076353,-0.02775688399866383,0.047824447049473,0.0017528488274143868,0.053231450222879714,-0.07787350942599115,-0.007968169649176845
139,2003-04-22,-0.03457134406508867,-0.019231361927887644,0.04214562145076353,-0.02775688399866383,0.03611742522799537,0.0,0.0,-0.021019367224075457
140,2003-04-23,0.0050125418235441935,-0.03457134406508867,-0.019231361927887644,0.04214562145076353,0.047824447049473,-0.04270503723589214,-0.017762456339840388,-0.006557400546159052
141,2003-04-24,-0.01680711831638129,0.0050125418235441935,-0.03457134406508867,-0.019231361927887644,-0.02775688399866383,0.005221943981151625,0.0,-0.01825776857356488
142,2003-04-25,-0.02575249610241474,-0.01680711831638129,0.0050125418235441935,-0.03457134406508867,0.04214562145076353,-0.010471299867295366,0.01600034134644112,0.02807781475454046
143,2003-04-28,-0.008733679968754553,-0.02575249610241474,-0.01680711831638129,0.0050125418235441935,-0.019231361927887644,0.0017528488274143868,0.053231450222879714,-0.07787350942599115
144,2003-04-29,0.052958573706611695,-0.008733679968754553,-0.02575249610241474,-0.01680711831638129,-0.03457134406508867,0.03611742522799537,0.0,0.0
145,2003-04-30,0.01486402263214934,0.052958573706611695,-0.008733679968754553,-0.02575249610241474,0.0050125418235441935,0.047824447049473,-0.04270503723589214,-0.017762456339840388
146,2003-05-02,0.006535970979785449,0.01486402263214934,0.052958573706611695,-0.008733679968754553,-0.01680711831638129,-0.02775688399866383,0.005221943981151625,0.0
147,2003-05-06,0.019355442952956072,0.006535970979785449,0.01486402263214934,0.052958573706611695,-0.02575249610241474,0.04214562145076353,-0.010471299867295366,0.01600034134644112
148,2003-05-07,0.02055408327743627,0.019355442952956072,0.006535970979785449,0.01486402263214934,-0.008733679968754553,-0.019231361927887644,0.0017528488274143868,0.053231450222879714
149,2003-05-09,-0.007855499940308883,0.02055408327743627,0.019355442952956072,0.006535970979785449,0.052958573706611695,-0.03457134406508867,0.03611742522799537,0.0
150,2003-05-12,0.031058397019972803,-0.007855499940308883,0.02055408327743627,0.019355442952956072,0.01486402263214934,0.0050125418235441935,0.047824447049473,-0.04270503723589214
151,2003-05-13,-0.03421795731034126,0.031058397019972803,-0.007855499940308883,0.02055408327743627,0.006535970979785449,-0.01680711831638129,-0.02775688399866383,0.005221943981151625
152,2003-05-14,-0.02078412146226132,-0.03421795731034126,0.031058397019972803,-0.007855499940308883,0.019355442952956072,-0.02575249610241474,0.04214562145076353,-0.010471299867295366
153,2003-05-15,0.017614546700982305,-0.02078412146226132,-0.03421795731034126,0.031058397019972803,0.02055408327743627,-0.008733679968754553,-0.019231361927887644,0.0017528488274143868
154,2003-05-16,-0.02572489123843593,0.017614546700982305,-0.02078412146226132,-0.03421795731034126,-0.007855499940308883,0.052958573706611695,-0.03457134406508867,0.03611742522799537
155,2003-05-19,-0.019737482838321434,-0.02572489123843593,0.017614546700982305,-0.02078412146226132,0.031058397019972803,0.01486402263214934,0.0050125418235441935,0.047824447049473
156,2003-05-20,0.018107490627390425,-0.019737482838321434,-0.02572489123843593,0.017614546700982305,-0.03421795731034126,0.006535970979785449,-0.01680711831638129,-0.02775688399866383
157,2003-05-21,-0.008190053970044367,0.018107490627390425,-0.019737482838321434,-0.02572489123843593,-0.02078412146226132,0.019355442952956072,-0.02575249610241474,0.04214562145076353
158,2003-05-22,-0.01324522675002068,-0.008190053970044367,0.018107490627390425,-0.019737482838321434,0.017614546700982305,0.02055408327743627,-0.008733679968754553,-0.019231361927887644
159,2003-05-23,0.03922071315328133,-0.01324522675002068,-0.008190053970044367,0.018107490627390425,-0.02572489123843593,-0.007855499940308883,0.052958573706611695,-0.03457134406508867
160,2003-05-26,0.015898586067798204,0.03922071315328133,-0.01324522675002068,-0.008190053970044367,-0.019737482838321434,0.031058397019972803,0.01486402263214934,0.0050125418235441935
161,2003-05-27,-0.0095087879690273,0.015898586067798204,0.03922071315328133,-0.01324522675002068,0.018107490627390425,-0.03421795731034126,0.006535970979785449,-0.01680711831638129
162,2003-05-28,0.0220481372217626,-0.0095087879690273,0.015898586067798204,0.03922071315328133,-0.008190053970044367,-0.02078412146226132,0.019355442952956072,-0.02575249610241474
163,2003-05-29,0.010844413014128876,0.0220481372217626,-0.0095087879690273,0.015898586067798204,-0.01324522675002068,0.017614546700982305,0.02055408327743627,-0.008733679968754553
164,2003-05-30,-0.0015420203518153371,0.010844413014128876,0.0220481372217626,-0.0095087879690273,0.03922071315328133,-0.02572489123843593,-0.007855499940308883,0.052958573706611695
165,2003-06-02,0.030397477184370948,-0.0015420203518153371,0.010844413014128876,0.0220481372217626,0.015898586067798204,-0.019737482838321434,0.031058397019972803,0.01486402263214934
166,2003-06-03,-0.031941879035745156,0.030397477184370948,-0.0015420203518153371,0.010844413014128876,-0.0095087879690273,0.018107490627390425,-0.03421795731034126,0.006535970979785449
167,2003-06-04,0.01685863682441661,-0.031941879035745156,0.030397477184370948,-0.0015420203518153371,0.0220481372217626,-0.008190053970044367,-0.02078412146226132,0.019355442952956072
168,2003-06-05,0.01358511459030645,0.01685863682441661,-0.031941879035745156,0.030397477184370948,0.010844413014128876,-0.01324522675002068,0.017614546700982305,0.02055408327743627
169,2003-06-09,0.03099879201772004,0.01358511459030645,0.01685863682441661,-0.031941879035745156,-0.0015420203518153371,0.03922071315328133,-0.02572489123843593,-0.007855499940308883
170,2003-06-10,0.0,0.03099879201772004,0.01358511459030645,0.01685863682441661,0.030397477184370948,0.015898586067798204,-0.019737482838321434,0.031058397019972803
171,2003-06-11,0.00290275965796141,0.0,0.03099879201772004,0.01358511459030645,-0.031941879035745156,-0.0095087879690273,0.018107490627390425,-0.03421795731034126
172,2003-06-12,0.01438873745209967,0.00290275965796141,0.0,0.03099879201772004,0.01685863682441661,0.0220481372217626,-0.008190053970044367,-0.02078412146226132
173,2003-06-13,0.0014275519911853237,0.01438873745209967,0.00290275965796141,0.0,0.01358511459030645,0.010844413014128876,-0.01324522675002068,0.017614546700982305
174,2003-06-16,-0.02747822919112798,0.0014275519911853237,0.01438873745209967,0.00290275965796141,0.03099879201772004,-0.0015420203518153371,0.03922071315328133,-0.02572489123843593
175,2003-06-17,0.045853304496122245,-0.02747822919112798,0.0014275519911853237,0.01438873745209967,0.0,0.030397477184370948,0.015898586067798204,-0.019737482838321434
176,2003-06-18,-0.008438868645864595,0.045853304496122245,-0.02747822919112798,0.0014275519911853237,0.00290275965796141,-0.031941879035745156,-0.0095087879690273,0.018107490627390425
177,2003-06-19,0.044206092504495705,-0.008438868645864595,0.045853304496122245,-0.02747822919112798,0.01438873745209967,0.01685863682441661,0.0220481372217626,-0.008190053970044367
178,2003-06-20,-0.01634913800152941,0.044206092504495705,-0.008438868645864595,0.045853304496122245,0.0014275519911853237,0.01358511459030645,0.010844413014128876,-0.01324522675002068
179,2003-06-23,-0.019418085857101627,-0.01634913800152941,0.044206092504495705,-0.008438868645864595,-0.02747822919112798,0.03099879201772004,-0.0015420203518153371,0.03922071315328133
180,2003-06-24,-0.015526070528919427,-0.019418085857101627,-0.01634913800152941,0.044206092504495705,0.045853304496122245,0.0,0.030397477184370948,0.015898586067798204
181,2003-06-25,0.022504465910381875,-0.015526070528919427,-0.019418085857101627,-0.01634913800152941,-0.008438868645864595,0.00290275965796141,-0.031941879035745156,-0.0095087879690273
182,2003-06-26,0.013812374287611371,0.022504465910381875,-0.015526070528919427,-0.019418085857101627,0.044206092504495705,0.01438873745209967,0.01685863682441661,0.0220481372217626
183,2003-06-27,-0.00964859311583195,0.013812374287611371,0.022504465910381875,-0.015526070528919427,-0.01634913800152941,0.0014275519911853237,0.01358511459030645,0.010844413014128876
184,2003-06-30,-0.016760168857465077,-0.00964859311583195,0.013812374287611371,0.022504465910381875,-0.019418085857101627,-0.02747822919112798,0.03099879201772004,-0.0015420203518153371
185,2003-07-01,0.019526422350355236,-0.016760168857465077,-0.00964859311583195,0.013812374287611371,-0.015526070528919427,0.045853304496122245,0.0,0.030397477184370948
186,2003-07-02,0.024557850781664184,0.019526422350355236,-0.016760168857465077,-0.00964859311583195,0.022504465910381875,-0.008438868645864595,0.00290275965796141,-0.031941879035745156
187,2003-07-03,0.029218545999140005,0.024557850781664184,0.019526422350355236,-0.016760168857465077,0.013812374287611371,0.044206092504495705,0.01438873745209967,0.01685863682441661
188,2003-07-04,0.005221943981151625,0.029218545999140005,0.024557850781664184,0.019526422350355236,-0.00964859311583195,-0.01634913800152941,0.0014275519911853237,0.01358511459030645
