Date,adj_close,Mkt,SMB,HML,RMW,CMA,MOM,Rf
2004.6.17,8840,0.010153137,-0.011116616,-0.001690466,-0.010691202,0.001627567,0.012529301,0.000146863
2004.6.18,8710,-0.024346863,0.013776272,0.008461282,-0.007684937,0.001096839,0.01443178,0.000146863
2004.6.21,8920,0.010056581,-0.014476318,0.002243254,0.002853778,0.006435062,0.001253169,0.000143419
2004.6.22,8880,-0.003943419,-0.002351967,0.003352827,-0.002318554,-0.00517219,0.006724417,0.000143419
2004.6.23,8980,-0.01024648,0.002333687,0.000205172,-0.005661415,-0.008130429,0.017601276,0.00014648
2004.6.24,9390,0.032653137,-0.024908532,-0.007793623,-0.001567851,-0.001362797,0.002248876,0.000146863
2004.6.25,9640,0.020653137,-0.014544922,-0.007391934,-0.006756114,-0.00589365,0.015056858,0.000146863
2004.6.28,9360,-0.01054648,0.009565007,0.005217408,0.008683116,0.007765782,-0.010999246,0.00014648
2004.6.29,9420,0.00995352,-0.000143159,-0.003524409,0.003658084,-0.001572832,0.000259287,0.00014648
2004.6.30,9540,0.008952755,-0.00010604,-0.005058557,-0.000292085,-0.00851629,0.006751463,0.000147245
2004.7.1,9300,-0.010046863,0.012050499,0.006596871,0.004386948,-0.005009314,-0.000901903,0.000146863
2004.7.2,8880,-0.029246863,0.019207558,0.009079036,-0.003615602,0.003970995,-0.006034351,0.000146863
2004.7.5,8860,0.001553137,0.001153419,0.002368896,0.004539295,0.001537077,-0.006439822,0.000146863
2004.7.6,8820,0.002154285,0.003462273,0.008656623,-0.00618865,0.001482837,0.005819396,0.000145715
2004.7.7,8740,0.004354667,-0.006514085,0.008519345,0.006940433,0.008768553,-0.023252481,0.000145333
2004.7.8,8400,-0.02404648,0.017596754,0.011219529,0.006236074,-0.002049608,-0.024756008,0.00014648
2004.7.9,8480,0.00495352,-0.000615386,0.001451854,-0.011254489,-0.002283238,0.015932411,0.00014648
2004.7.12,8460,-0.001746098,0.001249866,0.008973998,-0.00907699,-0.006059628,0.01248876,0.000146098
2004.7.13,8670,0.006153902,-0.006269051,-0.004142191,0.002506238,-0.00748506,-0.000721268,0.000146098
2004.7.14,8360,-0.019246098,0.010804737,0.01408066,0.007416661,0.007740951,-0.0169444,0.000146098
2004.7.15,8170,-0.00534648,-0.002575173,0.00755758,-0.008284113,0.003873545,0.012574284,0.00014648
2004.7.16,8460,0.008953902,-0.008328302,-0.013938376,-0.002235738,-0.004928094,0.005886975,0.000146098
2004.7.19,8530,0.014753902,-0.014283094,0.002363087,-0.001789349,0.003009288,-0.001991924,0.000146098
2004.7.20,8340,-0.01804648,0.013586322,0.008605725,-0.000913969,-0.004469658,-0.002445419,0.00014648
2004.7.21,8590,0.021956198,-0.014564208,-0.002958865,0.002031787,0.002766188,0.006025776,0.000143802
2004.7.22,8350,-0.014345333,0.005906625,0.009788778,-0.001482381,-0.004564675,-0.003748884,0.000145333
2004.7.23,8360,-0.007046863,0.009420925,0.002110711,0.00066581,-0.005263644,-1.22E-06,0.000146863
2004.7.26,8360,-0.001947245,-0.003420752,0.00734546,-0.01002129,0.003181566,0.009290003,0.000147245
2004.7.27,8400,0.002953137,-0.008378179,0.003062497,-0.002635162,0.005602126,0.007358898,0.000146863
2004.7.28,8460,0.007853137,-0.005885662,0.00386923,-0.010072985,-0.003629381,0.016770372,0.000146863
2004.7.29,8220,-0.018746863,-0.004094584,0.013941904,-0.004291399,-0.0018056,-0.01952085,0.000146863
2004.7.30,8340,0.006352755,-0.001489589,0.001833058,-0.006340746,-0.006423518,0.009884656,0.000147245
2004.8.2,8160,-0.021547245,0.008255807,0.01072856,-0.002261254,-0.003332754,-0.007412274,0.000147245
2004.8.3,8260,0.009352755,-0.011341575,0.000989109,-0.006348427,0.00495538,0.007729548,0.000147245
2004.8.4,8260,0.003952755,-0.010592779,-0.002732482,0.00116541,0.005599493,-0.008630569,0.000147245
2004.8.5,8460,0.018955815,-0.005196382,-0.019184278,0.006805717,0.002623891,0.006620382,0.000144185
2004.8.6,8390,-0.012743802,0.012016323,3.75E-05,0.001168245,-0.000955441,-0.008051222,0.000143802
2004.8.9,8380,0.010953137,-0.004394598,-0.003105362,-0.000152686,-0.003901089,-0.000196085,0.000146863
2004.8.10,8480,0.008552755,-0.001833398,-0.007964065,0.009057287,0.003036229,-0.016948441,0.000147245
2004.8.11,8510,0.005753137,0.000198537,0.000833214,-0.003349485,-0.008955921,0.003498675,0.000146863
2004.8.12,8620,0.017962327,-0.01181166,0.00167002,-0.008932882,0.000858284,0.003519909,0.000137673
2004.8.13,8760,0.01206271,-0.008898235,0.000134406,-0.003608488,0.002722073,0.001932613,0.00013729
2004.8.16,8600,-0.00293729,0.003984447,0.012439599,0.002740353,0.001047827,0.003843473,0.00013729
2004.8.17,8510,-0.00373729,0.009456759,0.001691534,0.004503983,0.003031541,-0.001762905,0.00013729
2004.8.18,8600,0.002662327,0.001491801,-0.000370768,0.003232471,0.002254765,-0.003127393,0.000137673
2004.8.19,8830,0.019663861,-0.00933402,-0.012139771,0.000740778,-0.007403198,0.000684956,0.000136139
2004.8.20,8680,-0.001235372,0.002600473,0.00292566,-0.001133302,-4.98E-05,0.00460337,0.000135372
2004.8.23,8760,-0.00013729,0.003285653,-0.001921668,0.009006678,-0.000972421,-0.001653518,0.00013729
2004.8.24,8900,0.005863094,-0.00223403,-0.003400634,-0.005791233,-0.008064198,0.008078888,0.000136906
2004.8.25,9020,0.01456271,-0.008064997,0.003069703,-0.000701663,-0.000912705,0.000361266,0.00013729
2004.8.26,9120,0.007663094,-0.001662354,-0.000869328,0.001527469,-0.002309769,-0.000455477,0.000136906
2004.8.27,9170,-3.69E-05,3.55E-05,0.003333169,-0.000974636,-0.000582408,0.007851709,0.000136906
2004.8.30,9160,-0.006436906,-0.000972677,-0.002532946,-0.005557321,0.003958819,0.002954656,0.000136906
2004.8.31,9020,-0.00213729,0.003936657,0.00599641,0.003413121,0.002563198,-0.003651052,0.00013729
2004.9.1,9060,0.017062327,-0.008564739,-0.000440488,0.000978816,-0.000454636,-0.001402987,0.000137673
2004.9.2,9040,0.007762327,-0.005483976,0.007349169,-0.001646017,-0.003646339,0.001719437,0.000137673
2004.9.3,8730,-0.00393729,0.003641805,0.014994475,-0.000848426,-0.004399449,-0.015584266,0.00013729
2004.9.6,8670,0.004163861,-0.003899737,0.005445572,-0.001271321,0.005040796,-0.001401642,0.000136139
2004.9.7,8680,-0.006734989,0.005977675,-0.002998662,0.002272264,0.008086627,0.003457327,0.000134989
2004.9.8,8670,-0.003737673,0.008530392,0.000341671,-0.000480946,-0.006430161,0.001839015,0.000137673
2004.9.9,8780,0.00726271,-0.006890065,-0.002723036,-0.005194079,-0.001499588,0.002102703,0.00013729
2004.9.10,9150,0.01746271,-0.012142828,-0.01613892,-0.006033482,-0.004632538,0.012764869,0.00013729
2004.9.13,9500,0.018463094,-0.015909163,-0.009119203,-0.003010761,-0.007875607,0.011365929,0.000136906
2004.9.14,9670,-0.000736906,0.000361555,0.004141336,0.012997809,-0.003081526,-0.022546143,0.000136906
2004.9.15,9560,-0.00103729,0.001031932,0.00119932,-0.007409773,-0.011678327,0.013016224,0.00013729
2004.9.16,9600,0.00546271,-0.006120338,0.003186222,-0.008429171,-0.000700935,0.011361768,0.00013729
2004.9.17,9390,-0.00863729,0.004248368,0.010656289,-0.000194445,-0.005023959,-0.003262534,0.00013729
2004.9.20,9380,0.010162327,-0.004941804,0.011308281,0.000275284,0.002010375,-4.16E-05,0.000137673
2004.9.21,9480,0.000165778,0.004026423,-0.002723196,0.005469757,0.006137979,-0.006108995,0.000134222
2004.9.22,9250,-0.025835372,0.016110396,0.004932999,-0.001558107,0.004127324,-0.002705345,0.000135372
2004.9.23,9200,-0.00663844,0.003940691,-0.00073916,-0.005486611,-0.00531907,-0.002914252,0.00013844
2004.9.24,9180,0.002761944,-0.001457405,0.001392922,-0.001286941,-0.002379346,0.004635225,0.000138056
2004.9.30,9160,0.00346156,0.002561386,0.013133036,-0.011596415,-0.00617638,0.029197267,0.00013844
2004.10.1,9220,0.01296271,-0.009762751,-0.001846391,-0.012773472,-0.007486627,0.019291287,0.00013729
2004.10.4,9800,0.04106271,-0.030667072,-0.008410885,0.001334229,0.002035292,-0.002597472,0.00013729
2004.10.5,9760,0.00436271,0.001497392,-0.008341087,0.008306379,-0.002366336,-0.020632514,0.00013729
2004.10.6,9890,0.002765011,-0.000936923,0.00308556,0.004767468,0.011024621,0.007597949,0.000134989
2004.10.7,9760,-0.002535372,0.001461739,-0.000508678,-0.001029683,-0.004031873,-0.002714309,0.000135372
2004.10.8,9530,-0.00463729,-0.001632149,0.016305007,-0.00300836,-0.003744427,0.003183302,0.00013729
2004.10.11,9330,-0.00043729,0.000169585,0.008201365,0.004959417,-0.00456224,-0.013778244,0.00013729
2004.10.12,8920,-0.026236906,0.020667727,0.009311687,0.000459503,0.008083837,-0.012540901,0.000136906
2004.10.13,8980,-0.002336906,0.001848152,-0.002729292,-0.003150722,-0.010893659,-0.001204531,0.000136906
2004.10.14,8880,-0.011336523,0.007770521,0.002202735,-0.000142124,-0.00070212,0.005691815,0.000136523
2004.10.15,8740,-0.005636906,0.006008817,0.006414385,-0.000791226,0.002675533,-0.003800029,0.000136906
2004.10.18,8650,0.007363477,-0.005488501,0.000659486,-0.003799967,-0.002451017,-0.012813652,0.000136523
2004.10.19,8770,0.008663094,-0.003044061,0.005214722,0.000354336,0.002504435,0.001735391,0.000136906
2004.10.20,8570,-0.03183729,0.018272966,0.005232182,0.005860528,0.000370509,-0.002144688,0.00013729
2004.10.21,8580,-0.009735756,0.004524698,-0.005701893,-1.08E-05,0.005525093,-0.004046063,0.000135756
2004.10.22,8750,0.009064628,-0.006095882,-0.004865968,-0.000708898,0.003772056,-0.000203383,0.000135372
2004.10.25,8560,-0.024337673,0.009286654,0.004698556,-0.00022373,-0.004388519,-0.00481367,0.000137673
2004.10.26,8600,0.00676271,-0.004299165,0.004655909,-0.006521096,0.000184354,0.006117548,0.00013729
2004.10.27,8580,-0.00483729,0.004581032,0.006272834,-0.011853528,-0.003031756,0.008107378,0.00013729
2004.10.28,8790,0.029062327,-0.020621093,0.010647664,-0.002923493,0.001492757,0.006499551,0.000137673
2004.10.29,8790,0.001462327,0.000996255,0.007833333,-0.001426739,-0.008033931,0.00360964,0.000137673
2004.11.1,8790,0.000862327,-0.000641117,-0.000642051,0.002780813,0.004478526,-0.007363761,0.000137673
2004.11.2,8800,0.013062327,-0.005792923,-0.003633372,-0.001854137,-0.002941711,0.005792391,0.000137673
2004.11.3,9100,0.01686271,-0.009742571,-0.007042459,-0.004220354,0.001390626,0.012512427,0.00013729
2004.11.4,8960,-0.011537673,0.01207484,0.002353527,-0.001560008,-0.004439632,0.003345903,0.000137673
2004.11.5,9050,0.010963094,-0.007048575,0.000917942,0.001621363,0.003713872,0.001763813,0.000136906
2004.11.8,8800,-0.01703729,0.015785524,0.007820516,0.001372198,-0.002275443,-0.004765518,0.00013729
2004.11.9,8620,-0.00243729,0.002917015,0.008892571,-0.002027516,0.004632159,-0.005202838,0.00013729
2004.11.10,8780,0.019262327,-0.013108996,0.010646924,-0.001552147,0.00404332,0.001944976,0.000137673
2004.11.11,8740,0.000672306,-7.63E-05,0.003375488,-0.005045745,-0.004112222,0.002223007,0.000127694
2004.11.12,8970,0.017772306,-0.009793047,-0.007305385,-0.002284982,0.001901088,0.007686302,0.000127694
2004.11.15,9130,0.006372691,-0.002022104,-0.006123933,0.001971909,0.004960856,-0.008817952,0.000127309
2004.11.16,9110,-0.006626925,0.001767573,-0.002489325,0.004770331,0.004598455,-0.011155917,0.000126925
2004.11.17,9230,0.009972306,-0.007349827,0.00119241,-0.005402102,-0.001509012,0.018917929,0.000127694
2004.11.18,9270,-0.010927309,0.007122789,-0.002600757,0.000777861,0.007352582,-0.003056986,0.000127309
2004.11.19,9080,-0.010226925,0.008051897,-0.000467024,0.00104491,0.0023988,0.000769009,0.000126925
2004.11.22,8800,-0.019826541,0.011927178,0.003031921,-0.001869682,0.003130721,-0.008308034,0.000126541
2004.11.23,8820,0.012073075,-0.003919764,0.006572724,-0.0007147,0.003913486,0.005410491,0.000126925
2004.11.24,8790,0.013973075,-0.009822826,0.007966701,-0.00705734,-0.0023863,0.002074347,0.000126925
2004.11.25,8820,-0.000226925,0.007973528,0.005339726,0.000210005,0.004836721,0.006261353,0.000126925
2004.11.26,8660,-0.016626541,0.013155726,0.007721591,0.001428607,0.004033566,-0.005733293,0.000126541
2004.11.29,8520,0.008373459,0.005793577,0.020516829,-0.010963467,0.006824643,-0.000543279,0.000126541
2004.11.30,8690,0.014473075,-0.009517992,-0.008276629,0.000633502,0.003059079,-0.000239629,0.000126925
2004.12.1,8580,-0.001526925,0.010651234,0.001278452,-0.003049248,0.001608857,-0.009644271,0.000126925
2004.12.2,8570,0.008173075,-0.00239638,0.004923357,-0.002979337,-0.004852435,0.008324913,0.000126925
2004.12.3,8520,-0.001926925,0.00204605,-0.00056485,0.002130875,-0.003994622,0.001832288,0.000126925
2004.12.6,8360,-0.013526156,0.013829803,0.005546402,-0.000917116,-0.002393896,-0.003411805,0.000126156
2004.12.7,8220,-0.011225387,0.012826068,0.004793987,0.001655927,0.002822093,-0.001785675,0.000125387
2004.12.8,8390,0.012272306,-0.008684211,0.001150801,0.000387916,0.003310683,-0.000205398,0.000127694
2004.12.9,8260,-0.012127694,0.00869645,0.004252991,0.006107946,0.003518842,-0.006972917,0.000127694
2004.12.10,8120,-0.019227694,0.006480231,-0.011356118,0.005697455,-0.00183045,-0.025016378,0.000127694
2004.12.13,8040,-0.000927694,0.005368919,-0.003045475,0.011613693,-0.001732787,-0.025602532,0.000127694
2004.12.14,8250,0.006072306,-0.003359446,-0.007879682,-0.009724523,-0.005017768,0.023883077,0.000127694
2004.12.15,8570,0.022771922,-0.015704158,-0.007410682,0.003800887,0.001729818,-0.006581196,0.000128078
2004.12.16,8800,0.005472306,0.00116988,-0.009527751,0.001861863,-0.001122085,0.006172127,0.000127694
2004.12.17,8880,0.001472306,0.000750473,-0.002920506,0.002640321,0.000185353,0.002544367,0.000127694
2004.12.20,8900,0.010371922,0.003686189,0.000952071,-0.000245183,0.002824851,0.011712292,0.000128078
2004.12.21,8920,-0.001825772,-0.003401329,0.002008886,-0.003259567,0.000343018,0.003332396,0.000125772
2004.12.22,8850,0.000474997,0.002225205,0.003651616,0.000469006,0.006625372,0.005169334,0.000125003
2004.12.23,8690,-0.007528078,0.004962887,0.00494316,-0.000579193,-0.002025833,0.000889835,0.000128078
2004.12.24,8660,0.003371538,-0.0096834,0.001672966,-0.002109624,-0.002098909,-0.010719648,0.000128462
2004.12.27,8750,-0.003428078,0.003108077,-0.005276468,-0.002111907,0.001338175,-0.005279963,0.000128078
2004.12.28,8720,0.001572691,-0.007121764,0.007384835,-0.004055163,-0.000681924,-0.004973093,0.000127309
2004.12.29,8890,0.006472691,-0.014238454,-0.014600457,0.013364817,-0.001561969,0.002269967,0.000127309
2004.12.30,9010,0.013072306,-0.003676253,-0.004364449,0.003777449,-0.007450475,0.002292094,0.000127694
2005.1.3,9020,-0.002627309,0.011582593,-0.002201572,0.006362759,0.005397436,-0.006163656,0.000127309
2005.1.4,8940,-0.007727694,0.012985751,-0.004589396,0.002664319,-0.000249171,0.004542248,0.000127694
2005.1.5,8860,-0.002028078,0.013458692,-0.014300646,0.005746996,-0.003312536,-0.012760928,0.000128078
2005.1.6,8700,-0.015825772,0.019055831,-0.005934203,0.003533397,-0.002325911,0.001182266,0.000125772
2005.1.7,8810,-0.000626156,0.003668509,-0.004052219,0.005171138,-0.000578364,-0.018588174,0.000126156
2005.1.10,8760,0.003671922,0.010128801,-0.01177884,0.011668065,0.003489557,0.000786975,0.000128078
2005.1.11,8840,0.011471922,-0.006997903,0.009487699,-0.006527564,-0.004152774,0.006952132,0.000128078
2005.1.12,8840,-0.004927694,0.009552699,0.00563178,0.002251537,0.003139765,0.004758556,0.000127694
2005.1.13,8880,0.006172306,0.007867866,-0.008760947,0.00279472,0.000154972,-0.002457278,0.000127694
2005.1.14,9430,0.021972691,-0.005546506,-0.011510178,0.007200596,-0.004689606,0.000994021,0.000127309
2005.1.17,9850,0.019773075,0.009722949,-0.025103922,0.005285784,-0.007111625,0.007330303,0.000126925
2005.1.18,9720,-0.002826541,0.013790254,-0.006967666,0.007641214,0.005375623,-0.005456098,0.000126541
2005.1.19,9600,-0.004826925,0.024727162,-0.010382541,0.005537743,-0.004169349,-0.007568395,0.000126925
2005.1.20,9600,-0.007626925,0.014205198,-0.005416677,0.000343898,-0.002804503,0.002529017,0.000126925
2005.1.21,9720,0.011174997,0.00802704,-0.007901923,-0.004287961,0.001820389,0.005810071,0.000125003
2005.1.24,9760,0.003673075,0.024124306,-0.00899549,0.008948627,-0.002743735,-0.011666751,0.000126925
2005.1.25,9670,-0.008826925,0.005102663,-0.00222561,-0.00818939,0.002704424,0.006914768,0.000126925
2005.1.26,9810,0.012873075,-0.012799667,0.010251613,0.001419691,-0.001525562,0.004507698,0.000126925
2005.1.27,9840,-0.002426541,-0.009355814,0.016903673,0.003630922,-0.002194016,-0.002913646,0.000126541
2005.1.28,9780,-0.003626541,0.010493673,0.00051445,0.001349331,-0.004420731,-0.002045119,0.000126541
2005.1.31,9900,0.011973075,0.011157114,0.001419387,-0.002080156,-0.007015465,0.005442531,0.000126925
2005.2.1,9830,-0.009827309,0.020917622,0.003279492,-0.005687561,0.00114042,0.011870989,0.000127309
2005.2.2,9810,-0.002526925,-0.002216197,0.013211181,-0.008247084,-0.003048307,-0.000903821,0.000126925
2005.2.3,9920,0.007872691,-0.013265801,0.008164702,-0.007044166,-0.00494507,0.002206439,0.000127309
2005.2.4,9910,0.004973075,0.004435201,-0.002509897,-0.005960705,-0.006024313,0.001727103,0.000126925
2005.2.7,10200,0.016673844,0.017340915,-0.004626351,0.000385509,-0.004158642,0.002423896,0.000126156
2005.2.11,10120,-0.002227309,0.021079471,-0.00196792,-0.000479649,0.001959022,-0.004220531,0.000127309
2005.2.14,10340,0.018373075,0.018200915,-0.008436258,-0.002995043,0.00312869,-0.010797899,0.000126925
2005.2.15,10380,0.004073075,0.009447542,-0.00219119,-0.003534408,-0.00340099,-0.005191023,0.000126925
2005.2.16,10400,0.002673075,0.011771202,-0.00364945,-0.000250358,-0.000930572,0.002089038,0.000126925
2005.2.17,10340,0.000872691,0.014951516,-0.003262389,0.004332273,-0.00351271,-0.002271803,0.000127309
2005.2.18,10540,0.011772691,0.001761582,-0.00827094,0.001103111,-0.000433496,-0.004861263,0.000127309
2005.2.21,10560,0.004571922,0.013752502,0.00104099,0.00149673,-0.006365169,0.007082766,0.000128078
2005.2.22,10440,-0.011126156,-0.012697949,0.008932165,-0.00845279,0.008583593,-0.004993707,0.000126156
2005.2.23,10220,-0.009727694,-0.002707188,0.008923036,-0.007428727,0.006497156,0.0058781,0.000127694
2005.2.24,10380,0.019172691,-0.005087237,0.012655407,-0.001169086,-0.004111879,0.003890954,0.000127309
2005.2.25,10440,0.009872691,-0.017472355,0.010229734,-0.003676638,-0.000915062,-0.00421677,0.000127309
2005.2.28,10540,0.014372306,-0.00192095,0.016279617,0.003550259,-0.00818373,-0.004249196,0.000127694
2005.3.2,10340,-0.003927694,0.004171247,0.011774092,0.004656704,0.002544451,-0.015833159,0.000127694
2005.3.3,10380,0.003272691,0.00351064,0.002816892,0.000827096,0.003773944,-0.003636977,0.000127309
2005.3.4,10200,0.001872306,0.00582076,0.002714165,0.001823859,0.003924396,-0.021317188,0.000127694
